Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.01917142;1.263152;1.01194,0.01496369;1.294017;0.9628152,0.06311527;1.29874;0.9982994,0.03463155;1.273874;0.8627168,0.1550104;1.285681;0.9514273,-0.01214024;1.137352;0.7221372,0.3168658;1.164241;0.8863786,-0.04809147;0.8776;0.5161979,0.5371667;0.980377;0.7193599,-0.009524047;0.8072972;0.7521891,0.6198259;0.7521242;0.7758428,0.2463781;0.6114383;0.7058801,0.3547725;0.6583068;0.827996,-0.0408442;0.309513;0.9040253,0.2659345;0.4089616;1.205953,0.2591132;0.1460694;0.719741,0.4987084;0.1106295;1.292343,0.1215825;0.02239639;0.6079983,0.4739532;0.0081985;1.475117,0.2811817;0.7507433;0.7396806,0.2678886;0.8523585;0.7175746,0.2397847;0.9659958;0.7183429,0.1930846;1.073366;0.7602093,0.0663543;0.8441184;0.889874,-0.001741886;0.8617665;0.8511379,-0.03054509;0.7915738;0.8503687,0.5894744;0.5977206;0.8118689,0.6389826;0.6569276;0.8340608,0.673242;0.6661181;0.7669854,0.1487935;0.01160103;0.6488071,0.1702742;0.06479436;0.5888526,0.4523962;-0.0004454255;1.430588,0.5280193;0.03107494;1.442125,0.3005753;0;0.766938
11,-0.003412575;1.219888;1.053732,-0.001915425;1.255846;1.008033,0.03984907;1.258679;1.051018,0.03405508;1.247927;0.9107932,0.1384664;1.255007;1.018256,-0.007593125;1.124339;0.7583834,0.3178417;1.142503;0.932436,-0.003561378;0.8789145;0.5308528,0.5486094;0.92863;0.8412858,0.01291052;0.7425233;0.7388139,0.6266115;0.70337;0.9140582,0.2586744;0.6125351;0.7279382,0.3708479;0.6556779;0.847997,-0.0274058;0.311763;0.9294608,0.2683529;0.4185715;1.230348,0.2583274;0.1494844;0.7228907,0.5006112;0.1141745;1.293969,0.1169124;0.02705431;0.6151084,0.4746267;0.01072788;1.47566,0.2952036;0.7507417;0.7643277,0.2806513;0.8529077;0.7458513,0.2491722;0.9654716;0.7523542,0.1970439;1.067371;0.8009462,0.07198521;0.717406;0.8869684,0.005763888;0.7461011;0.8517497,-0.01425308;0.6822416;0.8159931,0.5930476;0.5475531;0.9396344,0.6313406;0.6083692;0.9754682,0.6836002;0.6195604;0.9216074,0.1456533;0.01580185;0.6547275,0.1648886;0.06961149;0.5945609,0.4529297;0.002705932;1.431082,0.5290354;0.03297323;1.4428,0.3147611;0;0.7879675
12,-0.03113034;1.173413;1.067445,-0.02260342;1.215303;1.027998,0.008978456;1.213928;1.078995,0.03332055;1.222194;0.9406062,0.1122752;1.218755;1.068099,-0.002674222;1.115186;0.779352,0.3155038;1.118648;0.9668155,0.02564615;0.879595;0.5421618,0.5341966;0.8836862;0.9504881,0.02311423;0.6832109;0.6956175,0.6010529;0.6633688;1.045948,0.2718159;0.6088322;0.7354676,0.3769773;0.6494679;0.8625429,-0.0226419;0.3144288;0.93431,0.2561997;0.4130538;1.239952,0.2544892;0.1595437;0.7110212,0.5021315;0.1181573;1.296545,0.1129105;0.02481008;0.6215702,0.4763615;0.014534;1.477951,0.3035692;0.7462114;0.7788072,0.2878744;0.8488461;0.7642864,0.2541789;0.9603302;0.776108,0.1986842;1.057729;0.8299217,0.05703756;0.6069016;0.8338078,-0.004673213;0.6438196;0.7980603,-0.01017103;0.5972497;0.7384089,0.5694113;0.5066711;1.068403,0.5937768;0.5706039;1.11045,0.6579188;0.5832461;1.071937,0.1435605;0.01788747;0.6607491,0.1591107;0.0658983;0.5948807,0.4545727;0.006593466;1.433403,0.5307776;0.03665078;1.445016,0.3243966;0;0.7990052
13,-0.05744776;1.134227;1.068236,-0.04342026;1.181947;1.038075,-0.02340791;1.173714;1.094037,0.02927923;1.203982;0.9670712,0.07931012;1.183401;1.106976,-0.00317663;1.107858;0.799568,0.3015469;1.100218;1.009353,0.04482096;0.8851742;0.5524953,0.4975699;0.8502424;1.040294,0.03742698;0.6498219;0.6342043,0.5473137;0.6351153;1.155915,0.280969;0.608574;0.7375982,0.3823609;0.6457291;0.8687373,-0.02557367;0.3182917;0.9238371,0.248671;0.4080989;1.240995,0.2504047;0.1623341;0.6998681,0.5004975;0.1187593;1.300283,0.1092752;0.01906848;0.6286693,0.4749302;0.01623011;1.482213,0.3083731;0.7444987;0.7879283,0.2905412;0.8473588;0.7782907,0.2541406;0.957202;0.7959909,0.1954948;1.049619;0.854998,0.03271902;0.5340964;0.7467027,-0.01770109;0.5789465;0.7031675,0.003984272;0.5538561;0.634922,0.5055129;0.4815732;1.183065,0.531831;0.5456979;1.223616,0.5981786;0.5530077;1.187535,0.1397197;0.01695359;0.6685565,0.1564079;0.05505687;0.5967572,0.4532377;0.007901669;1.437688,0.5293195;0.03830582;1.449206,0.3316649;0;0.8031677
14,-0.07689181;1.106601;1.067545,-0.05980042;1.157407;1.044958,-0.04908833;1.143928;1.102434,0.02284077;1.187982;0.9897502,0.04962105;1.154284;1.133442,-0.0002682209;1.102351;0.8155099,0.2838064;1.086893;1.052564,0.06514746;0.892692;0.5614118,0.4545278;0.8242164;1.112138,0.05741251;0.6437965;0.5720407,0.4730613;0.6122608;1.241959,0.2876708;0.6138003;0.7363951,0.3908547;0.6420608;0.8683524,-0.03115055;0.3237669;0.9011694,0.2487749;0.405655;1.238274,0.2483222;0.1606802;0.6868176,0.4976304;0.1142247;1.299824,0.1068587;0.01415628;0.631195,0.4721751;0.01185423;1.481772,0.3153096;0.7459496;0.7958282,0.2963604;0.8490275;0.793199,0.2574317;0.9568028;0.8171339,0.1941446;1.043864;0.8794007,0.03790569;0.49933;0.6414622,-0.004005462;0.5523058;0.5980333,0.03978807;0.5503833;0.5361004,0.4116583;0.4657645;1.270735,0.4424268;0.527999;1.311098,0.5115474;0.5261698;1.279853,0.1356896;0.01665062;0.6722424,0.1569588;0.04265296;0.5963675,0.4507832;0.00321734;1.437162,0.5265247;0.03434616;1.448982,0.3392627;0;0.8023738
15,-0.09778908;1.087989;1.052759,-0.078522;1.140312;1.036186,-0.07671922;1.123479;1.093748,0.01107633;1.175333;0.9967158,0.01558328;1.13325;1.140621,0.001185894;1.098426;0.8167787,0.2637368;1.074595;1.076967,0.08275643;0.9009688;0.5590634,0.411711;0.8056506;1.1563,0.0761447;0.6570151;0.5084206,0.3819871;0.5974184;1.290009,0.2954441;0.6204458;0.7334936,0.3959082;0.6411231;0.8689104,-0.03902733;0.3344593;0.8722656,0.2451297;0.4018416;1.233502,0.246544;0.1593077;0.6762555,0.4961888;0.1137062;1.301299,0.1050822;0.01269901;0.6335646,0.4715537;0.01244825;1.483886,0.3204312;0.7487136;0.8019235,0.2999548;0.8514898;0.8048921,0.2578104;0.9571878;0.832381,0.1887905;1.040116;0.8941971,0.0618315;0.500019;0.5433174,0.01952526;0.5589727;0.5089124,0.06761017;0.5729771;0.4519128,0.3036836;0.4580752;1.312627,0.3294223;0.5211626;1.35513,0.403472;0.5122727;1.34117,0.1319354;0.01950496;0.6754563,0.1584966;0.03320128;0.5980457,0.450399;0.003187001;1.439288,0.5257189;0.03533775;1.451066,0.3456761;0;0.801202
16,-0.1240049;1.077893;1.017696,-0.1026452;1.13095;1.007096,-0.1100585;1.111232;1.063277,-0.008070886;1.167751;0.9844331,-0.02660426;1.118456;1.124884,-0.001481444;1.09662;0.8011386,0.2362306;1.066393;1.083442,0.09950194;0.9139547;0.5412871,0.3674942;0.791921;1.170191,0.0955496;0.685442;0.4418483,0.2820165;0.5906572;1.289809,0.3035005;0.6267179;0.7287139,0.3973613;0.6442094;0.8692218,-0.04919669;0.3503482;0.8389018,0.2395285;0.3975439;1.225819,0.2444146;0.1559861;0.6756085,0.4956335;0.1164095;1.303425,0.1031429;0.0132553;0.6364298,0.4722259;0.01631719;1.486663,0.322225;0.7526449;0.8032218,0.2989347;0.8547139;0.808745,0.2523044;0.9584574;0.8364356,0.1766744;1.038136;0.8946887,0.08565572;0.5242821;0.4420718,0.03909934;0.5882442;0.428273,0.07845318;0.6160026;0.3696387,0.1831358;0.4631064;1.293414,0.2074971;0.5227599;1.341341,0.2810104;0.5040393;1.342961,0.1270584;0.02270156;0.6795709,0.16049;0.02654171;0.603722,0.4512316;0.006412327;1.442127,0.5261356;0.03959477;1.453696,0.3504308;0;0.7989679
17,-0.1521211;1.072937;0.9639097,-0.1291668;1.126115;0.9585406,-0.146241;1.10504;1.01206,-0.0320397;1.16291;0.9535669,-0.07472527;1.110222;1.087365,-0.006323755;1.095878;0.7710556,0.2006797;1.064069;1.075996,0.1193814;0.9340211;0.5105122,0.3190258;0.7785456;1.153463,0.1189399;0.7240941;0.3761538,0.1875898;0.5833448;1.235582,0.311981;0.634221;0.720929,0.3985056;0.6516824;0.8660734,-0.05648258;0.3668004;0.7960145,0.2372441;0.3958996;1.214623,0.2439189;0.1494062;0.6813511,0.4938619;0.1194073;1.305992,0.1031376;0.01354682;0.6332989,0.4703042;0.01981205;1.489224,0.32267;0.7589442;0.7989644,0.2953562;0.859985;0.8049431,0.2430566;0.9616005;0.8302981,0.1598511;1.038073;0.8821715,0.1092674;0.566496;0.3423945,0.06118056;0.6304082;0.3495998,0.09171966;0.6714736;0.2935798,0.08002231;0.4674209;1.203171,0.09851912;0.5186951;1.262144,0.168227;0.4921697;1.27609,0.1226245;0.02351439;0.6785011,0.1646689;0.0211252;0.6070024,0.4497194;0.009503961;1.444589,0.5242367;0.04341722;1.456528,0.3552432;0;0.7935013
18,-0.182915;1.07407;0.8946543,-0.1583243;1.126769;0.8933361,-0.1845451;1.106095;0.9431865,-0.06101966;1.161592;0.9047975,-0.1265716;1.109907;1.029423,-0.01574397;1.095541;0.7271965,0.1547089;1.06627;1.053815,0.1352201;0.9540004;0.470929,0.2720092;0.7748707;1.121925,0.1387862;0.7584735;0.3164028,0.1105509;0.5860417;1.14185,0.3196681;0.6439194;0.7097964,0.3956456;0.6640732;0.8603936,-0.05680019;0.3801071;0.7496935,0.2361552;0.3948627;1.199518,0.2410022;0.1384404;0.6900288,0.4896948;0.1224427;1.309763,0.1057845;0.007528365;0.6265875,0.4646774;0.02293676;1.492477,0.3188483;0.7681035;0.7894034,0.2861923;0.8676295;0.7937857,0.2274212;0.9667993;0.8141607,0.1364697;1.040229;0.8565624,0.1231144;0.607254;0.2620203,0.07837978;0.6729952;0.2732424,0.1163492;0.7183839;0.2257512,0.01806173;0.4765586;1.067562,0.01718944;0.5225542;1.133384,0.07863167;0.4927427;1.166451,0.1199396;0.01688498;0.6738572,0.1703865;0.01215851;0.6081437,0.4446084;0.01249439;1.447639,0.5189236;0.04657745;1.460331,0.3576568;0;0.785095
19,-0.2170875;1.080214;0.8106654,-0.1906088;1.131967;0.812687,-0.2248613;1.112937;0.8581249,-0.09492981;1.163407;0.8385587,-0.180561;1.11583;0.9521534,-0.03009409;1.097092;0.6698236,0.09744306;1.070701;1.015513,0.141765;0.9684967;0.4229255,0.2305491;0.7820837;1.079787,0.1473927;0.781969;0.257706,0.06738332;0.6014234;1.026299,0.3220014;0.6572545;0.6929931,0.3838585;0.6810455;0.8494092,-0.05006453;0.3848063;0.7089925,0.2427438;0.3963642;1.184013,0.2419714;0.1293422;0.6988925,0.491619;0.1286028;1.314451,0.1120144;0.002342641;0.6244575,0.4647378;0.02808958;1.495609,0.3070688;0.7806869;0.7723724,0.2686431;0.8782223;0.7735339,0.2035923;0.9746274;0.7868865,0.105733;1.045055;0.8173102,0.1184743;0.6367379;0.1933468,0.08374599;0.7089145;0.1991357,0.1373649;0.7480829;0.1624193,0.005894005;0.4993649;0.9173828,-0.01742092;0.5408251;0.9820858,0.02910852;0.5074402;1.031863,0.121997;0.01127476;0.672861,0.1781884;0.004591703;0.6121703,0.4450817;0.01794976;1.450519,0.5194799;0.05149096;1.464135,0.3529298;0;0.7712011
20,-0.2480252;1.093813;0.7142379,-0.2202092;1.144632;0.7194642,-0.2609559;1.127349;0.7599736,-0.1278329;1.173022;0.7578426,-0.2296995;1.129814;0.859116,-0.04183069;1.10743;0.6014678,0.03718054;1.079803;0.9612477,0.1492817;0.9843116;0.3691586,0.1962542;0.8019173;1.027831,0.1484499;0.7992495;0.2022063,0.05272827;0.6279024;0.9218057,0.3157445;0.6758507;0.6691549,0.3606431;0.7015074;0.83097,-0.03619504;0.3774381;0.6714992,0.2551425;0.4015079;1.165315,0.2559021;0.1232774;0.6985284,0.4932476;0.1371079;1.320388,0.1209235;-0.0005856752;0.62686,0.4620051;0.03436857;1.497591,0.2869188;0.7977961;0.7469882,0.2443305;0.8935512;0.7441173,0.1751629;0.9878485;0.7493806,0.07285538;1.056495;0.7662,0.1046163;0.6601359;0.1329496,0.08118728;0.7368942;0.1358296,0.1440809;0.7670155;0.1059242,0.0257391;0.534128;0.7932073,-0.01518035;0.5694386;0.8526024,0.01838213;0.5329754;0.910059,0.1300974;0.01041526;0.6749967,0.1874218;-0.002383351;0.6163827,0.4431082;0.02511275;1.451988,0.5179631;0.05674219;1.467539,0.3381937;0;0.7500625
21,-0.2748675;1.117381;0.607864,-0.2467879;1.167697;0.6158307,-0.291614;1.151191;0.6521371,-0.1581231;1.194459;0.663102,-0.2701885;1.153193;0.753868,-0.0526624;1.128679;0.5209107,-0.01826894;1.096861;0.8872451,0.1540188;0.9994605;0.3073119,0.1728861;0.8397503;0.96354,0.1377997;0.8105382;0.1455495,0.05338328;0.6560048;0.8448855,0.3001077;0.6968521;0.6376959,0.3235468;0.7251805;0.8035465,-0.01875025;0.363388;0.6307417,0.2748523;0.4082392;1.13535,0.274394;0.1189118;0.701075,0.4855379;0.1449493;1.327546,0.131819;-0.00396663;0.6356896,0.4489803;0.03971505;1.498344,0.2576749;0.8182493;0.709958,0.213324;0.9128066;0.70085,0.143096;1.00637;0.6966302,0.03981301;1.075553;0.6995202,0.07841486;0.6761416;0.07860613,0.06558135;0.7554131;0.07799172,0.1332293;0.7756408;0.05020982,0.04209179;0.5560045;0.7186632,-0.005531043;0.5921972;0.7722465,0.02352291;0.5594473;0.8342189,0.1417402;0.009516656;0.6830405,0.1981434;-0.008160174;0.6248022,0.4311829;0.03151518;1.452102,0.5065889;0.06034273;1.470224,0.3118272;0;0.7206212
