Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
20,-0.1643348;2.164239;1.586864,-0.1975994;2.182573;1.542808,-0.1380286;2.178431;1.536962,-0.2534637;2.134591;1.469397,-0.1045368;2.124236;1.454783,-0.3558731;2.004962;1.560801,-0.0960861;1.947185;1.334106,-0.4889663;1.840718;1.805724,0.1774254;1.911936;1.451825,-0.3837864;1.838204;2.031672,0.03965294;2.044393;1.611813,-0.3889353;1.431981;1.61601,-0.2920138;1.372915;1.489615,-0.428449;1.07921;1.910813,-0.3140405;0.9217627;1.583919,-0.7512772;0.9682166;1.726121,-0.4888995;0.5756459;1.600548,-0.9146273;0.8418839;1.814488,-0.5255815;0.3791612;1.698807,-0.3054306;1.514949;1.527112,-0.2870539;1.614179;1.498708,-0.2693994;1.726913;1.47257,-0.2438104;1.84822;1.462984,-0.2693391;1.812729;2.133006,-0.3217457;1.870044;2.120866,-0.3810253;1.824077;2.132276,-0.07992667;2.113583;1.682027,-0.01172143;2.137358;1.651015,0.02956071;2.095564;1.699039,-0.8821654;0.8323995;1.777358,-0.9071389;0.90762;1.801928,-0.5435505;0.4248725;1.709291,-0.5139344;0.4004631;1.635994,-0.3404744;0;1.552813
21,-0.1619186;2.194429;1.653793,-0.194232;2.214562;1.609814,-0.1345826;2.210279;1.604955,-0.2489277;2.169636;1.533642,-0.09980443;2.158928;1.521494,-0.3662319;2.015267;1.598664,-0.06367514;1.991181;1.415348,-0.4443543;1.800279;1.83066,0.1735156;2.006851;1.590921,-0.3064038;1.796994;2.038218,0.04744634;2.133989;1.764312,-0.3837491;1.467185;1.654193,-0.2814863;1.404439;1.533928,-0.4288714;1.129732;1.965652,-0.3362893;0.9582533;1.638003,-0.7599736;0.9344532;1.911925,-0.520833;0.6167992;1.636678,-0.8663266;0.7929553;2.048231,-0.5461659;0.418811;1.734717,-0.2932903;1.547129;1.569424,-0.2716143;1.646003;1.542125,-0.252668;1.759141;1.518789,-0.2300442;1.88134;1.514571,-0.173322;1.781459;2.116088,-0.2362729;1.82823;2.121431,-0.2836435;1.770215;2.133577,-0.06498659;2.20076;1.847481,-0.0008535981;2.225842;1.809576,0.04595298;2.184381;1.852558,-0.8445888;0.7853912;2.003593,-0.8752924;0.8574392;2.031013,-0.5667545;0.4633971;1.74523,-0.5360357;0.4406903;1.671839,-0.3326176;0;1.59406
22,-0.172259;2.213058;1.740534,-0.2066288;2.234513;1.698797,-0.1472495;2.230713;1.691072,-0.2645932;2.191932;1.623702,-0.116145;2.182431;1.604391,-0.3802104;1.991029;1.641595,-0.03434312;2.027922;1.536793,-0.4053398;1.741333;1.851269,0.09555674;2.085135;1.793132,-0.2530532;1.739344;2.048568,0.01622337;2.184192;2.007645,-0.372314;1.491758;1.692293,-0.2509677;1.42081;1.596901,-0.3989654;1.189675;2.040076,-0.3647745;0.9884142;1.710914,-0.6468205;0.9063591;2.134675,-0.581959;0.6687245;1.67516,-0.648711;0.7729146;2.311841,-0.6233038;0.4681321;1.762548,-0.2658639;1.56547;1.621622,-0.2391648;1.663455;1.595599,-0.2211029;1.777567;1.576732,-0.2113401;1.901445;1.581328,-0.1098867;1.735666;2.107776,-0.1776489;1.770532;2.127052,-0.2140629;1.704531;2.135724,-0.07839644;2.234835;2.119444,-0.01912227;2.26558;2.077968,0.0308564;2.214532;2.103531,-0.6413797;0.7625943;2.26324,-0.6852384;0.8263375;2.293219,-0.6436342;0.5129763;1.772447,-0.6055911;0.4918749;1.70207,-0.3116407;0;1.644597
23,-0.1812668;2.213049;1.814055,-0.2163624;2.23412;1.772728,-0.1569231;2.232129;1.764791,-0.2733208;2.190998;1.697174,-0.1247225;2.186019;1.67733,-0.373018;1.966893;1.683084,-0.0168567;2.042061;1.650099,-0.3725186;1.690662;1.865993,0.01954874;2.099525;1.936017,-0.2178045;1.683856;2.061285,-0.0157932;2.194338;2.163797,-0.3639726;1.500766;1.734139,-0.2267859;1.421721;1.672576,-0.3621016;1.240177;2.114937,-0.3940547;1.006002;1.782646,-0.5055363;0.9521111;2.331947,-0.6411915;0.7175124;1.702984,-0.4324533;0.8933347;2.53193,-0.7364922;0.5242978;1.762336,-0.2426862;1.567945;1.683778,-0.209544;1.664402;1.659516,-0.1899002;1.778588;1.642793,-0.1894556;1.902761;1.649335,-0.06972763;1.686283;2.106927,-0.1376777;1.713502;2.135576,-0.1682029;1.644221;2.14064,-0.09761488;2.239438;2.287441,-0.04106139;2.271176;2.243019,0.008764029;2.216496;2.259895,-0.4284832;0.8700307;2.487619,-0.4891541;0.9221258;2.509769,-0.7525075;0.5716423;1.767267,-0.6962197;0.5453345;1.712631,-0.2953791;0;1.703357
24,-0.1801422;2.19906;1.873171,-0.2146077;2.218375;1.830478,-0.1548757;2.219495;1.824925,-0.2661807;2.172529;1.752692,-0.1168506;2.17533;1.738811,-0.3606264;1.956312;1.735234,-0.005895078;2.034829;1.728492,-0.3656313;1.658714;1.886753,-0.02858689;2.086897;2.017177,-0.2179027;1.63541;2.08614,-0.07015783;2.192054;2.239294,-0.3606309;1.489919;1.778112,-0.2193941;1.409445;1.728773,-0.3176512;1.25543;2.173187,-0.4085944;1.006019;1.848638,-0.3811041;0.9745271;2.43341,-0.6790549;0.7460781;1.748983,-0.3149513;0.9930819;2.643506,-0.8221469;0.580024;1.794562,-0.2361425;1.555894;1.734413,-0.2007747;1.651685;1.710658,-0.1782133;1.765534;1.695384,-0.1761341;1.889542;1.70431,-0.07035801;1.640979;2.133208,-0.1397916;1.661444;2.163852,-0.1665609;1.590486;2.161467,-0.1543768;2.259493;2.35054,-0.08437085;2.272812;2.317364,-0.05654509;2.205647;2.339087,-0.2991689;0.9625078;2.606921,-0.3750907;0.9953834;2.61329,-0.8293794;0.6296144;1.791273,-0.7669911;0.5876921;1.756694,-0.2900124;0;1.753443
25,-0.1706069;2.168053;1.935883,-0.2030546;2.186612;1.891314,-0.1431568;2.189458;1.889279,-0.2486512;2.13974;1.810467,-0.09890655;2.146856;1.805379,-0.3486494;1.945781;1.797692,0.00687784;2.002204;1.793395,-0.3887182;1.636201;1.91833,-0.0856812;2.049425;2.068435,-0.2543066;1.583132;2.121403,-0.1699513;2.158514;2.276089,-0.3560607;1.458405;1.823989,-0.2149932;1.382696;1.767188,-0.2726904;1.23744;2.220399,-0.4140374;0.9881889;1.900089,-0.2845444;0.9597667;2.491334,-0.695046;0.7400044;1.799652,-0.233906;1.003091;2.702369,-0.8465822;0.5870112;1.860181,-0.2356343;1.528514;1.775596,-0.2023007;1.625114;1.752182,-0.1776525;1.73889;1.739876,-0.1687601;1.861954;1.755307,-0.1106819;1.583997;2.179602,-0.1825812;1.599149;2.207527,-0.2074919;1.528872;2.193463,-0.2648069;2.241509;2.36626,-0.1872001;2.238764;2.354071,-0.1819144;2.166532;2.376694,-0.2127607;0.971489;2.669558,-0.2919043;0.9964131;2.668803,-0.8510034;0.6365205;1.852998,-0.791844;0.5883502;1.820978,-0.2855268;0;1.795589
26,-0.1491032;2.124212;1.997531,-0.1772904;2.144415;1.950831,-0.1174072;2.146319;1.954054,-0.216365;2.100344;1.865139,-0.0666572;2.105102;1.873197,-0.3310893;1.924468;1.8503,0.02808121;1.949501;1.836969,-0.408436;1.611165;1.93964,-0.08575782;1.978337;2.109398,-0.2974735;1.519843;2.143281,-0.2153466;2.095058;2.287458,-0.3570499;1.420422;1.869908,-0.2179634;1.34957;1.802877,-0.2648414;1.18453;2.255614,-0.4006631;0.9486407;1.939967,-0.280211;0.9076913;2.527226,-0.6806112;0.6888322;1.870846,-0.1848824;0.9295672;2.725735,-0.7953774;0.5177485;1.956948,-0.2415383;1.4946;1.815923,-0.2098435;1.591857;1.792954,-0.1812118;1.704931;1.783037,-0.1609095;1.825793;1.804068,-0.1611464;1.504202;2.215295,-0.2353088;1.517213;2.237869,-0.2601551;1.451686;2.208781,-0.3367997;2.16779;2.350511,-0.2591776;2.17997;2.348183,-0.2435645;2.114462;2.383145,-0.1751966;0.8976063;2.688224,-0.2485087;0.9331459;2.703965,-0.8069483;0.5664881;1.953359,-0.7520837;0.5264553;1.906107,-0.2875066;0;1.836392
27,-0.1243529;2.053967;2.049611,-0.1488877;2.07555;2.001488,-0.08944076;2.077383;2.009406,-0.181073;2.034051;1.911743,-0.03245547;2.038634;1.931538,-0.3076975;1.872656;1.901279,0.05090985;1.872997;1.872529,-0.4422955;1.572355;1.95308,-0.07623453;1.868385;2.147349,-0.3893409;1.4267;2.148278,-0.2496905;1.974946;2.291155,-0.35571;1.359471;1.931718,-0.2253642;1.290687;1.847237,-0.2782338;1.092362;2.299912,-0.3592574;0.8802174;2.010037,-0.3156749;0.8051768;2.558315,-0.6267444;0.6003631;1.982085,-0.1960458;0.785872;2.743085,-0.6816783;0.4127457;2.08835,-0.2460324;1.435189;1.868494,-0.2147359;1.532515;1.845274,-0.1814214;1.644209;1.834394,-0.1492133;1.762634;1.854399,-0.2761163;1.371184;2.238356,-0.3509905;1.392532;2.249174,-0.3773013;1.340453;2.200669,-0.3922954;2.029681;2.317317,-0.3191473;2.054864;2.331248,-0.3025773;1.995479;2.375476,-0.195778;0.7583982;2.701044,-0.2605216;0.8009297;2.73079,-0.7012855;0.4588966;2.091173,-0.6583999;0.4286709;2.027199,-0.290537;0;1.889477
28,-0.1074713;1.966161;2.092776,-0.130186;1.98868;2.04419,-0.07116275;1.991;2.05472,-0.1579512;1.949117;1.952124,-0.01039296;1.95492;1.978447,-0.2880415;1.802359;1.954506,0.06660235;1.778887;1.905191,-0.47179;1.52537;1.962616,-0.08719304;1.730856;2.172634,-0.5047997;1.337457;2.122993,-0.2981207;1.823621;2.267642,-0.3475503;1.278086;2.002828,-0.233692;1.210332;1.896508,-0.2712048;0.9877132;2.353216,-0.2915145;0.7957627;2.090688,-0.3452376;0.6908342;2.592028,-0.5353891;0.4943457;2.108634,-0.2416572;0.6270072;2.775639,-0.5376021;0.3071057;2.227534,-0.2460467;1.35404;1.927411,-0.2151631;1.451274;1.903268,-0.1794822;1.561872;1.889173,-0.1401518;1.678934;1.90372,-0.4351994;1.237998;2.219323,-0.5045396;1.274973;2.217407,-0.5250157;1.242209;2.152104,-0.4444283;1.871758;2.250511,-0.3804332;1.898846;2.287251,-0.3752759;1.83795;2.332221,-0.2405438;0.6077606;2.729264,-0.303849;0.6495082;2.762955,-0.5616843;0.350603;2.23463,-0.5330905;0.3227013;2.162178,-0.290621;0;1.949668
29,-0.08962373;1.883309;2.136662,-0.1110327;1.906771;2.08793,-0.05221969;1.908204;2.099719,-0.1373417;1.868818;1.994766,0.009690821;1.8724;2.024238,-0.2683397;1.739127;2.014665,0.07694528;1.686456;1.936934,-0.479642;1.480844;1.9939,-0.0796541;1.608813;2.203835,-0.5824154;1.282376;2.104216,-0.3042035;1.693801;2.270745,-0.3383519;1.19794;2.068888,-0.2374093;1.133307;1.948508,-0.2692999;0.8863566;2.402151,-0.242687;0.7174174;2.148319,-0.3721065;0.5683526;2.599517,-0.4652836;0.4045392;2.20495,-0.3004542;0.4630525;2.778758,-0.4535757;0.2258911;2.335755,-0.2445617;1.275835;1.985849,-0.2150173;1.373362;1.961218,-0.178639;1.483361;1.944465,-0.1341147;1.599069;1.954018,-0.5522103;1.157765;2.191253,-0.6127638;1.20725;2.183295,-0.6231928;1.189484;2.110269,-0.4480689;1.738994;2.235013,-0.3897042;1.767528;2.279266,-0.3891067;1.707003;2.325022,-0.2941858;0.4523891;2.730082,-0.3585989;0.493109;2.76292,-0.4778201;0.269427;2.342012,-0.4550741;0.2370315;2.269358,-0.2878805;0;2.008698
30,-0.0792637;1.799659;2.169196,-0.09967466;1.823635;2.120286,-0.04104373;1.824421;2.133006,-0.1248756;1.786526;2.026477,0.02170151;1.788491;2.058278,-0.2538228;1.672326;2.066714,0.07596335;1.59173;1.956203,-0.4827305;1.431861;2.012644,-0.06628007;1.476506;2.226215,-0.6316744;1.240613;2.070627,-0.2976187;1.553018;2.278662,-0.3298829;1.113517;2.131959,-0.241217;1.054047;1.999823,-0.3257883;0.7520115;2.418689,-0.1981081;0.6404114;2.199732,-0.4229278;0.4099479;2.57427,-0.3827238;0.3141142;2.300211,-0.3894972;0.257889;2.730465,-0.3582655;0.1400883;2.435435,-0.2462095;1.19528;2.042108,-0.2199945;1.293465;2.016348,-0.1844538;1.403021;1.995416,-0.1355144;1.517312;1.997543,-0.6328963;1.10236;2.14063,-0.6842982;1.161165;2.131758,-0.6846586;1.155111;2.056125,-0.4399813;1.596504;2.235552,-0.3844451;1.625551;2.282996,-0.3854594;1.564773;2.328407,-0.3785382;0.2572068;2.681457,-0.4402617;0.2999669;2.716774,-0.3825505;0.1835304;2.442167,-0.3651221;0.1489822;2.369035,-0.2855499;0;2.065891
31,-0.08790952;1.698016;2.202349,-0.1076777;1.723774;2.154085,-0.04905047;1.722715;2.166802,-0.1337962;1.689778;2.059352,0.01277184;1.687131;2.091145,-0.2626861;1.5782;2.119324,0.0504261;1.482336;1.971512,-0.4977621;1.357758;2.024866,-0.05174759;1.317742;2.241907,-0.6694649;1.177818;2.041046,-0.2856374;1.380889;2.300476,-0.3326113;1.012643;2.194333,-0.2534934;0.9568298;2.054749,-0.3873153;0.610847;2.414524,-0.1605054;0.5502297;2.252098,-0.4205297;0.2622987;2.582035,-0.3352388;0.2222816;2.364202,-0.3826466;0.09948653;2.719006,-0.2851062;0.04827952;2.492141,-0.2597169;1.09763;2.098295,-0.2384685;1.196402;2.0703,-0.2059932;1.305929;2.044746,-0.1556204;1.419493;2.039474,-0.6944503;1.032349;2.088271,-0.7377664;1.097706;2.082702,-0.72874;1.102385;2.00751,-0.4295506;1.423137;2.261481,-0.3751221;1.449323;2.311788,-0.3738348;1.384291;2.350859,-0.3737715;0.102861;2.669689,-0.4355808;0.1402432;2.710526,-0.3109974;0.09005165;2.502488,-0.3000817;0.05762994;2.427154,-0.2930523;0;2.124541
32,-0.1158359;1.591552;2.248057,-0.1349738;1.620518;2.201385,-0.07632807;1.616489;2.213404,-0.1632523;1.592498;2.105326,-0.01663792;1.582425;2.135372,-0.2937408;1.471281;2.179323,0.001719624;1.373375;1.991532,-0.5254943;1.270807;2.046955,-0.04164514;1.146145;2.237097,-0.7019742;1.095131;2.036259,-0.2656999;1.190227;2.33699,-0.3465332;0.9064488;2.249093,-0.2711933;0.8545422;2.105957,-0.3707409;0.4929343;2.452408,-0.1096461;0.466711;2.296762,-0.4774173;0.131578;2.545632,-0.3456494;0.1662433;2.365104,-0.3856672;0.001179934;2.679157,-0.2445774;0.0003816485;2.471776,-0.2824151;0.9948893;2.149963,-0.266969;1.094487;2.121104,-0.2396308;1.205036;2.093986,-0.1915676;1.319405;2.085528,-0.7341298;0.9484801;2.074671,-0.7753567;1.015108;2.068348,-0.7597854;1.022738;1.994479,-0.411505;1.241997;2.328197,-0.3499798;1.255439;2.375239,-0.3464419;1.183243;2.398314,-0.3808056;0.00392276;2.629245,-0.4506426;0.01736462;2.671996,-0.2776084;0.03445601;2.488214,-0.2686153;0.01016521;2.409636,-0.3088632;0;2.177525
33,-0.1498366;1.533833;2.297338,-0.1693237;1.562642;2.250713,-0.1105841;1.558559;2.262246,-0.1984725;1.534279;2.155015,-0.05162382;1.524071;2.183846,-0.3249475;1.40888;2.23323,-0.0457074;1.315494;2.019252,-0.5516648;1.207518;2.091602,-0.05718404;1.034945;2.210823,-0.7269676;1.031246;2.07374,-0.2334206;1.039663;2.387007,-0.3610574;0.8429683;2.290583,-0.2821949;0.7927468;2.148749,-0.325076;0.4322382;2.497762,-0.1173714;0.4029397;2.332598,-0.5245475;0.1047493;2.557855,-0.3776244;0.1166489;2.363499,-0.3900934;0.01151711;2.70495,-0.2284781;-0.02051646;2.451601,-0.3017376;0.9330357;2.189942,-0.2914594;1.033068;2.160295,-0.2689348;1.145075;2.13478,-0.224358;1.261051;2.129827,-0.7601115;0.8835931;2.107144,-0.8006817;0.950851;2.104091,-0.786324;0.9611195;2.030296,-0.3701141;1.087871;2.441846,-0.2958648;1.088842;2.467634,-0.2901873;1.013181;2.467038,-0.3880285;0.01211739;2.654774,-0.4570482;0.0172376;2.700551,-0.2679419;0.002500117;2.472461,-0.2594067;-0.01496303;2.392039,-0.3216261;0;2.219666
34,-0.1928799;1.492389;2.353276,-0.2138042;1.519407;2.306203,-0.1548189;1.517232;2.316974,-0.2434936;1.487725;2.21172,-0.09603055;1.482288;2.238647,-0.3610648;1.360856;2.287905,-0.08776085;1.274943;2.062198,-0.5821923;1.135631;2.166981,-0.1079276;0.9558705;2.183025,-0.753723;0.9553946;2.152359,-0.1801186;0.8868653;2.411386,-0.3858794;0.7917708;2.310297,-0.2881531;0.7470804;2.178727,-0.2829147;0.4306803;2.578493,-0.1199445;0.3631037;2.37156,-0.4991339;0.1086888;2.563672,-0.3896723;0.08438557;2.356996,-0.3734565;-0.007623017;2.700399,-0.2150727;-0.02248698;2.435273,-0.3241325;0.8855571;2.214636,-0.3185754;0.9861706;2.185703,-0.3003488;1.100044;2.165593,-0.2597038;1.217432;2.171093,-0.7799971;0.8055984;2.182134,-0.8230724;0.8713441;2.183091,-0.8123494;0.8845183;2.10914,-0.2647971;0.9041834;2.540018,-0.1884416;0.8945151;2.52404,-0.1995032;0.8270125;2.491203,-0.3710203;-0.002470255;2.650501,-0.4398651;0.002857924;2.696517,-0.2574978;-0.008423805;2.458179,-0.2490377;-0.02271116;2.377124,-0.3370162;0;2.244512
35,-0.2370258;1.458796;2.42472,-0.2571726;1.487201;2.378128,-0.1983533;1.484446;2.389647,-0.2856835;1.458281;2.282404,-0.1386352;1.451393;2.311203,-0.4031314;1.326598;2.33725,-0.110074;1.248403;2.132056,-0.5971205;1.056982;2.258887,-0.138523;0.9126258;2.184042,-0.747753;0.8584272;2.256104,-0.1128924;0.7594334;2.378971,-0.4024883;0.7540362;2.320573,-0.283089;0.7231424;2.20375,-0.2905939;0.4210678;2.619786,-0.1059534;0.3512415;2.411666,-0.5040716;0.1037574;2.553526,-0.3792068;0.08117533;2.356476,-0.37679;-0.01206988;2.689174,-0.1982979;-0.01508385;2.430827,-0.3387255;0.8560801;2.235244,-0.3383509;0.9575984;2.209073,-0.3239325;1.07307;2.196334,-0.2882069;1.190554;2.215909,-0.7545441;0.7093356;2.297834,-0.8058833;0.7686901;2.293339,-0.7959802;0.7772138;2.218596,-0.1107098;0.7160222;2.527724,-0.05998719;0.7131746;2.46774,-0.1055983;0.6694773;2.425699,-0.3732302;-0.004768372;2.639613,-0.4434918;-0.004549384;2.683758,-0.2409483;-0.003478706;2.454671,-0.2336265;-0.01816916;2.373579,-0.3427886;0;2.262161
36,-0.2551381;1.443203;2.466759,-0.2741469;1.473154;2.420659,-0.2154874;1.468008;2.432174,-0.3035778;1.447003;2.324419,-0.1569292;1.434138;2.353205,-0.4271542;1.307373;2.365964,-0.1213712;1.239703;2.176316,-0.5921022;1.010914;2.325131,-0.1444729;0.899837;2.182412,-0.7098167;0.7932147;2.354662,-0.09714709;0.7202915;2.348683,-0.4097138;0.7359932;2.340452,-0.2849994;0.710354;2.227993,-0.288977;0.4141817;2.648311,-0.08220482;0.3532064;2.438318,-0.506265;0.1057044;2.557335,-0.3657719;0.1020404;2.353733,-0.3804466;-0.01528555;2.689554,-0.199714;-0.02008528;2.435009,-0.345026;0.8412721;2.259883,-0.3458723;0.943298;2.235778,-0.3333456;1.059278;2.226007,-0.3013283;1.177038;2.249875,-0.6877524;0.6529741;2.416804,-0.7484732;0.702457;2.410224,-0.747052;0.7008545;2.334378,-0.07812604;0.6516455;2.486315,-0.03415552;0.6611596;2.421855,-0.08329484;0.6238728;2.377671,-0.3765083;-0.006258667;2.640306,-0.4470913;-0.007425606;2.68392,-0.2415115;-0.00302577;2.457015,-0.2314042;-0.01513892;2.375795,-0.3473566;0;2.284222
37,-0.2664407;1.435769;2.503888,-0.2854162;1.466604;2.45836,-0.2267533;1.460942;2.469612,-0.315266;1.442255;2.361777,-0.1686085;1.428102;2.389907,-0.4366634;1.291359;2.401866,-0.1292704;1.251446;2.206858,-0.5728487;0.9790388;2.390755,-0.1248771;0.9137858;2.166004,-0.620861;0.7493832;2.474868,-0.07614157;0.7237779;2.31977,-0.4042912;0.7317483;2.358072,-0.2815822;0.7067075;2.243295,-0.2801191;0.4084379;2.66298,-0.04262304;0.3818691;2.467561,-0.5116279;0.1139202;2.561432,-0.3314814;0.1553353;2.341496,-0.3872476;-0.01340109;2.687404,-0.2178197;-0.02153844;2.433953,-0.341455;0.8373708;2.276493,-0.3439716;0.9396967;2.253819,-0.3350018;1.056268;2.247951,-0.307664;1.173931;2.277448,-0.5503325;0.6314452;2.546507,-0.62098;0.6656123;2.55103,-0.6381916;0.6493264;2.478948,-0.07301483;0.6438047;2.452477,-0.0206483;0.6620411;2.396762,-0.05957314;0.6261038;2.342442,-0.3832448;-0.002318382;2.638584,-0.4538917;-0.005375445;2.682002,-0.2546872;0.007383525;2.452026,-0.2332627;0.0009181499;2.372372,-0.3429367;0;2.300683
38,-0.2673629;1.438294;2.529176,-0.2879508;1.46854;2.483955,-0.2289584;1.464237;2.494024,-0.3192019;1.443198;2.388073,-0.171721;1.432442;2.413246,-0.4356046;1.284076;2.426344,-0.1262411;1.264015;2.230251,-0.5539826;0.9663864;2.435814,-0.09822974;0.9331897;2.162055,-0.5449255;0.7462881;2.552418,-0.05631858;0.7423823;2.31684,-0.3912396;0.7340762;2.364319,-0.2679285;0.7123336;2.249515,-0.2713125;0.4094687;2.669547,-0.002994061;0.4219318;2.491162,-0.5068933;0.1181964;2.568004,-0.2913204;0.2032058;2.35089,-0.3832887;-0.0132615;2.688967,-0.2098558;0.01682073;2.452645,-0.3298006;0.8416587;2.284251,-0.3339936;0.9443352;2.26349,-0.327528;1.061196;2.261148,-0.3035305;1.178259;2.295536,-0.4434595;0.6527153;2.622879,-0.5165018;0.6776192;2.637829,-0.5445004;0.6470402;2.574282,-0.06709027;0.6628436;2.449407,-0.008905172;0.6822836;2.400259,-0.04012451;0.6452231;2.341871,-0.3793872;-0.000790894;2.640474,-0.4499561;-0.005210996;2.683902,-0.2450862;0.04961932;2.466976,-0.2177224;0.0391472;2.389601,-0.3295841;0;2.306917
39,-0.2626514;1.441457;2.543866,-0.2844841;1.471421;2.499043,-0.225264;1.467963;2.508043,-0.3170933;1.445671;2.403723,-0.1690428;1.437025;2.426225,-0.4301428;1.279479;2.439882,-0.1202695;1.276178;2.242379,-0.5256971;0.9563302;2.463624,-0.0715633;0.9511033;2.164015,-0.4598964;0.7570922;2.598146,-0.02768975;0.7671008;2.326312,-0.3752778;0.7394199;2.364275,-0.251157;0.7204954;2.249845,-0.2656359;0.4111695;2.669475,0.0501664;0.4855905;2.508574,-0.5027066;0.1206119;2.569362,-0.2304212;0.2576374;2.367305,-0.3805009;-0.01305014;2.687955,-0.1598206;0.07606375;2.479141,-0.3159743;0.8483965;2.284482,-0.3223516;0.9511268;2.264561,-0.3183989;1.068123;2.264911,-0.2967755;1.18432;2.303545,-0.3343216;0.6964026;2.6657,-0.408805;0.7093853;2.687208,-0.4368067;0.6644181;2.632884,-0.04388142;0.6902218;2.459893,0.01667637;0.7123424;2.414923,-0.007272005;0.6718779;2.355371,-0.3765879;-0.0001237988;2.639582,-0.4471496;-0.004779756;2.682997,-0.1959155;0.1093032;2.489847,-0.1645836;0.09485024;2.414648,-0.3132174;0;2.30706
40,-0.2562731;1.448842;2.559646,-0.2787443;1.478713;2.515077,-0.2194397;1.476075;2.523795,-0.3114068;1.452978;2.419772,-0.1631452;1.446383;2.441566,-0.4199584;1.279575;2.454331,-0.110458;1.294986;2.256221,-0.4933637;0.950771;2.474367,-0.03193533;0.9779182;2.176197,-0.3744501;0.7775812;2.608481,0.01883015;0.8147344;2.357625,-0.3550627;0.7481017;2.355517,-0.2317603;0.7351381;2.239384,-0.2591215;0.4111265;2.655784,0.08641106;0.5314112;2.504298,-0.5021365;0.1221512;2.565862,-0.1754069;0.2750924;2.376231,-0.3793696;-0.01244771;2.683258,-0.08115274;0.1010175;2.476245,-0.2982609;0.860706;2.279009,-0.3066006;0.9639692;2.262941,-0.3050232;1.08091;2.268062,-0.2858816;1.195745;2.311751,-0.2319483;0.7554673;2.665227,-0.3050064;0.7511857;2.693916,-0.3254314;0.6965608;2.645376,0.003897816;0.7538525;2.499353,0.0641216;0.7751369;2.453538,0.0455513;0.7258141;2.398952,-0.3756756;0.0007804036;2.634949,-0.4460165;-0.003927886;2.678716,-0.121408;0.1281915;2.489029,-0.09071548;0.120708;2.41256,-0.2934115;0;2.297451
41,-0.2433541;1.462381;2.560179,-0.2658827;1.491554;2.515179,-0.2065722;1.489142;2.523922,-0.2985193;1.46436;2.42027,-0.1502432;1.458333;2.44213,-0.4072757;1.286431;2.454662,-0.09661946;1.310312;2.25871,-0.4714281;0.9544473;2.458975,0.006312191;0.9994487;2.190347,-0.3310211;0.79206;2.585616,0.06191489;0.8664962;2.393704,-0.3352307;0.7579673;2.346165,-0.2132014;0.7499801;2.228252,-0.25457;0.4125646;2.641305,0.1153314;0.5604969;2.491081,-0.5012711;0.123149;2.563677,-0.1233831;0.2752982;2.380058,-0.3774221;-0.01132601;2.681201,-0.01171455;0.1064432;2.46728,-0.2809555;0.873442;2.272142,-0.2908615;0.9769537;2.258791,-0.2906146;1.093776;2.266299,-0.2721831;1.20809;2.311626,-0.1846989;0.7836341;2.635962,-0.2556793;0.7723527;2.667796,-0.2729065;0.7160689;2.619915,0.04571357;0.8222269;2.541333,0.1057364;0.844612;2.49578,0.09591207;0.7871007;2.44727,-0.3740101;0.00182122;2.632849,-0.4440569;-0.002480924;2.677126,-0.05403614;0.1288171;2.482466,-0.02527252;0.1278736;2.404895,-0.2742161;0;2.287209
42,-0.2202396;1.478847;2.550947,-0.2429049;1.507382;2.505608,-0.1835613;1.504968;2.514124,-0.2760278;1.478821;2.411272,-0.1276688;1.472786;2.43256,-0.3876786;1.298138;2.444446,-0.0733088;1.324149;2.25399,-0.4493798;0.9650777;2.420553,0.04840636;1.018119;2.207613,-0.3005185;0.8033209;2.538013,0.09647837;0.9242206;2.433432,-0.3151778;0.7711478;2.333925,-0.1942363;0.7653922;2.214768,-0.2542145;0.4149922;2.620898,0.1401133;0.5816301;2.474303,-0.5016478;0.1222555;2.559817,-0.07325222;0.2768571;2.363679,-0.3777952;-0.01256865;2.677994,0.05459487;0.1162646;2.442915,-0.2616317;0.8879907;2.261536,-0.2715857;0.991697;2.249832,-0.2709248;1.108448;2.258358,-0.2515045;1.222525;2.303868,-0.1544444;0.797896;2.589479,-0.2252581;0.7827509;2.620056,-0.2400361;0.7280167;2.569627,0.07277656;0.8980783;2.584334,0.1336345;0.9213148;2.540342,0.1342844;0.8571793;2.499802,-0.3743299;0.000567019;2.629644,-0.4443687;-0.003248811;2.673978,0.01081988;0.1342779;2.459696,0.03759745;0.1380464;2.381502,-0.254707;0;2.274346
