Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.2509477;1.31376;0.2728983,0.2089131;1.353598;0.2783464,0.2474819;1.355391;0.23242,0.1081954;1.356588;0.2526706,0.2046173;1.361071;0.1378546,-0.05147076;1.225802;0.2039936,0.2620111;1.19619;0.02377707,-0.01017258;0.9127257;0.2934942,0.1783587;1.241397;-0.2825335,0.1726801;0.9383284;0.4609194,0.1021428;1.263911;-0.5187675,-0.1109884;0.723982;-0.08487345,0.05359002;0.715139;-0.1260322,-0.3593122;0.3414814;-0.1551985,0.2977151;0.4612609;0.1720711,-0.479706;0.1370414;-0.4623767,0.2706764;0.0874095;0.07130843,-0.5924293;0.02397048;-0.3140738,0.4498969;0.002276361;0.1607465,-0.01640047;0.8371261;-0.08153281,-0.005183252;0.9402897;-0.06661689,0.01642895;1.050622;-0.03400443,0.05523337;1.150878;0.02848516,0.2921339;0.9810305;0.5608079,0.2153684;0.9994702;0.5461116,0.1862205;0.9311002;0.5613821,0.01812893;1.246899;-0.6555592,0.09178659;1.232423;-0.627026,0.1101695;1.304412;-0.6116331,-0.542825;0.02850473;-0.3204916,-0.60009;0.03287256;-0.3803844,0.4018734;-0.001056015;0.1750628,0.4282396;0.01161742;0.0976696,-0.02869913;0;-0.1054528
11,0.317182;1.304429;0.2920022,0.2767466;1.345612;0.2992474,0.3113903;1.344536;0.2502713,0.1743459;1.35043;0.2818365,0.2609551;1.347739;0.1593963,0.009608526;1.223113;0.25782,0.2969422;1.177947;0.04201768,-0.01784469;0.8981449;0.3224771,0.1955483;1.211007;-0.2602401,0.1675325;0.8884835;0.4888012,0.09790909;1.205935;-0.4895067,-0.08365352;0.7161481;-0.03293467,0.07591563;0.712381;-0.0910877,-0.3187306;0.3394674;-0.1585029,0.3265463;0.4502593;0.1942069,-0.4778965;0.1428742;-0.4528942,0.2711596;0.08692282;0.06943558,-0.5901703;0.02811587;-0.3083627,0.4486013;-0.007110119;0.1533347,0.008295385;0.8314486;-0.03622308,0.01968175;0.9344202;-0.02015302,0.04506354;1.044236;0.01147267,0.09228001;1.14344;0.06970637,0.2831022;0.9109842;0.5992899,0.2106306;0.9397565;0.5800807,0.1720877;0.8750715;0.5894378,-0.004435331;1.167599;-0.6083161,0.07291229;1.157982;-0.5889772,0.0914371;1.231551;-0.5876427,-0.5405165;0.0324527;-0.3145291,-0.5974575;0.03701884;-0.3747152,0.4009417;-0.008040488;0.1691468,0.4254791;0.003328741;0.09095393,-0.003868897;0;-0.06201113
12,0.3886709;1.304143;0.3244442,0.3494621;1.346299;0.3327605,0.3804829;1.342558;0.2815383,0.2461568;1.352179;0.3224793,0.323709;1.342825;0.1944241,0.07771656;1.216008;0.3240846,0.3369235;1.168492;0.07458577,-0.02600551;0.8993193;0.3612443,0.2247444;1.157786;-0.2262677,0.1583293;0.8295954;0.5138254,0.1222012;1.103529;-0.4468656,-0.04651887;0.7161633;0.03226377,0.1075557;0.7164197;-0.03928515,-0.2793079;0.376769;-0.1763934,0.3691528;0.4320566;0.2129477,-0.4756888;0.1622895;-0.4334578,0.2719529;0.08560526;0.06743927,-0.5900745;0.04295552;-0.3038905,0.4458892;-0.0200696;0.1445479,0.04373572;0.8326373;0.02536931,0.05604884;0.9351782;0.04339146,0.0848294;1.0444;0.07415186,0.1391132;1.142895;0.1272,0.2831118;0.8000577;0.6119437,0.2201639;0.8496274;0.6065267,0.1660961;0.7964813;0.6095934,0.01717839;1.038472;-0.5507762,0.09559733;1.035875;-0.533663,0.1106568;1.108907;-0.5476949,-0.5401514;0.04684246;-0.3077505,-0.5941967;0.051844;-0.3705166,0.3989457;-0.0177753;0.1622499,0.4210438;-0.008161187;0.08309986,0.03051846;0;-0.00351063
13,0.4662543;1.311791;0.3655567,0.4280302;1.354766;0.3742548,0.4564205;1.348763;0.3217387,0.3244224;1.361735;0.3688603,0.3953982;1.346725;0.23757,0.1545693;1.215661;0.3926665,0.3834887;1.163705;0.1138453,-0.01845451;0.9272587;0.4022687,0.2630063;1.088221;-0.1741721,0.1382149;0.7743427;0.5214036,0.1709881;0.9691989;-0.3728897,0.0001189858;0.7238142;0.1094634,0.1447523;0.7267228;0.02040712,-0.235252;0.4141594;-0.1387932,0.4139214;0.4123175;0.2244023,-0.4446544;0.2006534;-0.3862094,0.2661772;0.08930135;0.06793749,-0.5785857;0.06436592;-0.3076964,0.4387296;-0.02277255;0.1388729,0.09034686;0.8399255;0.09776956,0.1057449;0.9416012;0.1181656,0.1385716;1.050157;0.1471807,0.1987964;1.14888;0.192884,0.2427325;0.6648418;0.5775821,0.2117024;0.7359017;0.5984765,0.1393137;0.713589;0.6028661,0.0831628;0.859953;-0.4529634,0.1593412;0.8847532;-0.4474012,0.1477418;0.9559495;-0.4709347,-0.5285604;0.06545812;-0.3033838,-0.5719094;0.08670521;-0.370874,0.3924445;-0.0190804;0.1580136,0.4124541;-0.009496808;0.07830623,0.0724357;0;0.06493534
14,0.548551;1.327724;0.4036038,0.5105216;1.371003;0.4116253,0.5373847;1.362845;0.3585986,0.4067889;1.377688;0.4089642,0.4739466;1.357293;0.2763975,0.2389669;1.223071;0.452876,0.4347429;1.161262;0.1514767,0.01297791;0.9741466;0.4352596,0.3241715;1.004731;-0.1036212,0.08983582;0.7449149;0.4958196,0.2596143;0.8301988;-0.2694311,0.05640084;0.7377037;0.1919962,0.1854844;0.7407514;0.0816041,-0.1884213;0.4398539;-0.06150834,0.4516917;0.3938079;0.2288478,-0.4055143;0.2335117;-0.3083736,0.2567764;0.09658527;0.07291305,-0.5583224;0.09295559;-0.3111176,0.428104;-0.02272373;0.1347119,0.146492;0.8523794;0.1697999,0.1666496;0.9532488;0.1900504,0.2039586;1.061244;0.2155253,0.2689723;1.16027;0.2533289,0.1360435;0.5906453;0.5074866,0.1430816;0.6596649;0.547931,0.0691676;0.670158;0.5614898,0.2251291;0.6808521;-0.3200876,0.2787181;0.7390618;-0.3338346,0.2295853;0.7913902;-0.3584306,-0.5088732;0.08577186;-0.3060676,-0.544915;0.1432273;-0.353873,0.3828115;-0.01775521;0.1558362,0.3998482;-0.007397115;0.07553701,0.1209427;0;0.1368002
15,0.6190708;1.347472;0.451506,0.5800673;1.390095;0.4582645,0.6072137;1.381068;0.4055237,0.4762167;1.394378;0.4552717,0.5440829;1.37181;0.3234199,0.3094404;1.226099;0.5103968,0.4831965;1.16299;0.1990302,0.05035238;1.019251;0.4605374,0.3990541;0.9299524;0.001043692,0.01396339;0.7726914;0.4580575,0.3787947;0.7109569;-0.1162285,0.1173438;0.7524148;0.2672948,0.2292627;0.7597589;0.1397076,-0.1266158;0.4326294;0.04115753,0.4796291;0.382376;0.2281132,-0.3641117;0.2675162;-0.2176519,0.2490709;0.1080776;0.07894091,-0.5045497;0.1167136;-0.2730463,0.4175878;-0.01889682;0.1297732,0.2029802;0.8683739;0.2359975,0.2255041;0.9687192;0.2563575,0.2656565;1.076082;0.2801227,0.3344117;1.174158;0.3135284,7.075071E-05;0.6145467;0.4286029,0.0288602;0.6637748;0.4851422,-0.03694957;0.6970679;0.5029718,0.4060159;0.55335;-0.1381105,0.4301054;0.6240671;-0.1675711,0.362541;0.6469214;-0.1934555,-0.4563795;0.1220258;-0.2862271,-0.5095626;0.1838329;-0.2708344,0.3735075;-0.01284075;0.1530663,0.3872033;-0.001414537;0.07227419,0.1733034;0;0.2035013
16,0.6785014;1.365292;0.5114812,0.6379282;1.406511;0.5176828,0.6665163;1.398834;0.4654928,0.5340826;1.407291;0.5124187,0.6055526;1.388099;0.3819439,0.3673416;1.225326;0.5691514,0.5369436;1.169226;0.2586589,0.08639888;1.063855;0.4956589,0.4885231;0.8831122;0.1296313,-0.04895924;0.8580758;0.4575146,0.5299849;0.6413209;0.08558433,0.1760794;0.7656946;0.3386933,0.2699993;0.7794089;0.1978059,-0.01804765;0.3823927;0.1704331,0.4979298;0.3793378;0.2279329,-0.28491;0.3158526;-0.1034389,0.2442992;0.1233242;0.08378795,-0.390237;0.1733566;-0.2307279,0.4079862;-0.01014668;0.1267565,0.2552305;0.884193;0.300577,0.2791737;0.9840295;0.3218005,0.3215892;1.090524;0.3455438,0.3936915;1.186737;0.3772678,-0.1200754;0.7270442;0.3955179,-0.08485411;0.7508734;0.4636399,-0.1335545;0.8066014;0.4803705,0.5988165;0.4980654;0.1138652,0.6077794;0.5615491;0.06550601,0.5405264;0.5564029;0.0307523,-0.3488791;0.2004029;-0.2396922,-0.4112672;0.2223337;-0.1895696,0.3648418;-0.00310272;0.1514803,0.3763236;0.008744895;0.07040435,0.2230394;0;0.2682496
17,0.7376834;1.375131;0.5731076,0.6957121;1.414936;0.5792434,0.725455;1.409058;0.5274668,0.5920046;1.412524;0.5720898,0.6663619;1.39783;0.4426484,0.4209863;1.225431;0.624547,0.6003921;1.17324;0.3216241,0.1282039;1.108725;0.5275312,0.6018274;0.8603244;0.2666998,-0.06362265;0.9607293;0.469036,0.701647;0.6366236;0.3127029,0.2328071;0.7753769;0.4076528,0.3082442;0.7929736;0.2564646,0.1196008;0.339926;0.3052616,0.5062082;0.3767073;0.2352642,-0.1789787;0.3438438;0.057302,0.238878;0.1371388;0.0876478,-0.2966991;0.2091743;-0.06668603,0.3979183;-0.001142263;0.1267486,0.3067825;0.8949477;0.3630426,0.3333951;0.9940814;0.3843808,0.3785857;1.099464;0.4079657,0.4534232;1.193736;0.4391782,-0.164396;0.8607193;0.3921388,-0.1367956;0.8743776;0.4663051,-0.1639051;0.944874;0.4735559,0.7894875;0.5377455;0.4052606,0.7967836;0.5805708;0.3377187,0.7428076;0.5448531;0.2981194,-0.2548087;0.2347212;-0.07740462,-0.3135344;0.2581869;-0.02368182,0.3553505;0.006859243;0.1521706,0.3658104;0.01859218;0.0709399,0.2705257;0;0.3320588
18,0.7945796;1.382758;0.6371889,0.7515922;1.421641;0.6420708,0.7832217;1.416688;0.5913259,0.6482671;1.417106;0.6313179,0.7273409;1.404723;0.5044557,0.4746616;1.236171;0.6768452,0.6737578;1.182299;0.3835371,0.1739057;1.164738;0.5706558,0.7366867;0.8731827;0.3921277,-0.03782269;1.050954;0.5047315,0.8795688;0.7141002;0.5201892,0.2907589;0.7840455;0.4723253,0.3515806;0.8016955;0.3146945,0.2760257;0.3236768;0.4447427,0.5102179;0.3723855;0.2560105,-0.04700181;0.3634066;0.2332627,0.2363656;0.1481293;0.09675226,-0.184231;0.20431;0.1764872,0.3928996;0.007832944;0.1330726,0.3616858;0.9029692;0.4214711,0.3911516;1.001587;0.441406,0.4385327;1.106233;0.4639463,0.5143961;1.199579;0.4954622,-0.1482037;0.9626706;0.4266769,-0.128556;0.9833004;0.5017591,-0.1386158;1.058091;0.4938626,0.9630154;0.6834419;0.6549355,0.9760092;0.7058753;0.5789286,0.9480683;0.6435534;0.5458748,-0.1461454;0.2248301;0.1509773,-0.193095;0.263449;0.2074556,0.3506491;0.01609057;0.1589381,0.3603832;0.02793771;0.07763383,0.3211699;0;0.39351
19,0.8399237;1.393493;0.7051428,0.7959542;1.431413;0.7086692,0.8305889;1.428653;0.6597527,0.6935461;1.425344;0.6916987,0.7801331;1.418445;0.5694076,0.525436;1.256552;0.7253729,0.7528142;1.204091;0.4480051,0.2196395;1.238099;0.6265935,0.8732853;0.9205083;0.4948556,0.00900045;1.120385;0.5641707,1.031507;0.8527955;0.6751417,0.3474216;0.7962068;0.5307297,0.4050277;0.8067304;0.3712647,0.4593823;0.3537254;0.5984951,0.5086186;0.3661845;0.2812375,0.1153667;0.3437273;0.4190451,0.2320521;0.1598117;0.103557,0.005764186;0.1582817;0.4500969,0.3847674;0.01625431;0.1363919,0.4186203;0.9120862;0.4736128,0.449247;1.011025;0.4898685,0.4968279;1.115957;0.5105836,0.5711262;1.209949;0.5438599,-0.09586355;1.020459;0.4928364,-0.08183199;1.052805;0.5649877,-0.09060028;1.125361;0.5445932,1.092227;0.8882694;0.8204499,1.110993;0.8966248;0.7428149,1.114217;0.822713;0.7259642,0.03348893;0.1733295;0.4110171,-0.009249985;0.2228231;0.4620982,0.3427961;0.02480704;0.1626141,0.3521858;0.03740501;0.08138224,0.3762247;0;0.4509972
20,0.8791419;1.407752;0.778493,0.8343316;1.444749;0.7811054,0.8718724;1.444871;0.7343007,0.7332531;1.437847;0.7577018,0.827105;1.43815;0.6406901,0.5803101;1.289723;0.779741,0.8372389;1.253348;0.529441,0.275882;1.311258;0.6881753,1.024302;1.012762;0.5716962,0.07850853;1.171036;0.6289853,1.159641;1.024688;0.7806536,0.4073165;0.812229;0.5853224,0.47877;0.8094407;0.4312285,0.6147809;0.4310411;0.7420745,0.5128419;0.366149;0.3077451,0.2776068;0.3070771;0.5951208,0.2450231;0.1692322;0.1073807,0.2194546;0.1216044;0.6930244,0.3938668;0.02356631;0.1388212,0.4836738;0.9231368;0.5250842,0.5128703;1.023184;0.5364499,0.5578906;1.129582;0.5553306,0.6273314;1.225986;0.5920216,-0.006238848;1.052736;0.5590338,-0.001032531;1.09047;0.6297303,-0.01954344;1.159697;0.6047863,1.176772;1.104817;0.9197416,1.205725;1.105773;0.8448418,1.236669;1.036501;0.8458907,0.2407156;0.1292322;0.6481678,0.1893252;0.1815307;0.6870183,0.3517353;0.0321334;0.16478,0.3618688;0.04543525;0.08374989,0.4430433;0;0.5082755
21,0.9331546;1.42502;0.8436807,0.8877486;1.461336;0.84541,0.9272193;1.463272;0.8002623,0.7878534;1.453769;0.8175551,0.8865301;1.458607;0.7046858,0.6588818;1.324498;0.8357992,0.9139723;1.295275;0.5982402,0.3559587;1.360715;0.7430238,1.144654;1.094672;0.6106033,0.1729151;1.198578;0.6947683,1.25516;1.133986;0.8305237,0.4717566;0.8338706;0.6413489,0.5641752;0.8118278;0.5005257,0.7231826;0.5192735;0.8665836,0.5050402;0.3868161;0.3308652,0.4640558;0.2455784;0.7738837,0.2596825;0.1838982;0.1088899,0.4700509;0.078017;0.9126432,0.3991641;0.03255153;0.139577,0.5599446;0.9354745;0.5808582,0.5902542;1.035709;0.5859016,0.6338294;1.143239;0.6014696,0.6976669;1.24277;0.6399456,0.1014373;1.071136;0.6260668,0.1018579;1.110445;0.6960925,0.0768382;1.177008;0.6696227,1.242201;1.220297;0.9663256,1.274903;1.226174;0.8932149,1.322186;1.167149;0.8993453,0.4890629;0.08240497;0.8663655,0.4212776;0.1208929;0.8948145,0.3565775;0.04185057;0.1645218,0.3693274;0.05624831;0.08405042,0.517966;0;0.5709373
