Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
20,1.474457;1.258075;0.1877404,1.447784;1.308579;0.1987657,1.485295;1.302896;0.1522826,1.35392;1.347311;0.1763707,1.447696;1.333104;0.06016292,1.145209;1.354946;0.1275525,1.425415;1.232703;-0.03319418,0.8316784;1.331296;0.02036002,1.532903;0.9359531;0.004169226,0.6418377;1.169797;0.0197282,1.526567;0.940318;0.2532938,0.8999905;0.8729506;-0.0266434,0.9654242;0.832724;-0.1781641,1.15416;0.5562823;0.1925279,1.023365;0.3836179;-0.08948898,0.840124;0.3712593;0.05912405,0.7340717;0.1541027;-0.2089922,0.7385401;0.2035385;0.1535563,0.8896602;0.008880198;-0.225203,0.9907618;0.9585061;-0.1053864,1.042092;1.049693;-0.09897035,1.109615;1.142611;-0.07637072,1.193597;1.218489;-0.02487757,0.5658183;1.052633;-0.06128907,0.5657033;1.086399;0.01157245,0.5457603;1.156206;-0.01048341,1.471619;0.9935499;0.3954446,1.534268;1.004319;0.3463703,1.560434;0.9331401;0.3488461,0.7660797;0.2052217;0.1115911,0.7204903;0.26742;0.1422256,0.8527237;0.0126245;-0.19138,0.8489557;0.03866893;-0.269821,0.9327075;0;-0.1024038
21,1.579651;1.28368;0.1940857,1.551486;1.334079;0.2011727,1.592484;1.327363;0.1578824,1.459029;1.370333;0.1703568,1.561524;1.353543;0.06213091,1.259081;1.369399;0.1091007,1.551021;1.249556;-0.02334031,0.949815;1.374717;-0.0002109706,1.66915;0.9542194;0.01327217,0.7707977;1.20203;0.01572455,1.652154;0.9859405;0.2599038,1.013698;0.8917876;-0.03913812,1.090586;0.8340178;-0.1791707,1.333692;0.6341021;0.1709064,1.0393;0.3826044;-0.09847209,1.095614;0.3434131;0.07360639,0.7342595;0.1722059;-0.213936,1.048416;0.1704333;0.1969648,0.8746223;0.01575726;-0.2365552,1.116554;0.9646502;-0.1157626,1.171851;1.053634;-0.1118632,1.239728;1.146602;-0.09056854,1.318817;1.226803;-0.03789241,0.6952232;1.077274;-0.05351987,0.6972308;1.115978;0.01681472,0.6739774;1.18345;-0.008952767,1.587556;1.046739;0.3947754,1.651132;1.058191;0.3470675,1.682566;0.9898211;0.3567995,1.069978;0.1729679;0.1516768,1.01437;0.2265757;0.182,0.8374667;0.02067047;-0.203124,0.8371306;0.05075115;-0.2801989,1.052142;0;-0.1091544
22,1.687257;1.324393;0.2021475,1.659091;1.37517;0.2056071,1.703023;1.366815;0.1656048,1.569392;1.411004;0.1671079,1.679222;1.390118;0.06710234,1.370532;1.390542;0.08897278,1.679549;1.271921;-0.01967787,1.064479;1.374303;-0.02284157,1.800365;0.9718278;-0.02026036,0.9151306;1.174952;-0.01413599,1.764324;0.9898121;0.2257069,1.14795;0.9107483;-0.05353347,1.239063;0.8410982;-0.1788553,1.473265;0.6626478;0.1598523,1.086306;0.412967;-0.09957424,1.345618;0.3044481;0.08208306,0.7876756;0.1866427;-0.2007988,1.354272;0.1278349;0.2089681,0.9003779;0.01703262;-0.2248237,1.258955;0.9768643;-0.1247109,1.31399;1.066051;-0.1219217,1.378829;1.161127;-0.1004624,1.450691;1.246443;-0.04551682,0.8609039;1.039765;-0.08381018,0.8580656;1.077175;-0.01280767,0.8224649;1.139803;-0.03663161,1.684944;1.026884;0.3612951,1.74839;1.052011;0.3189594,1.789056;0.9881728;0.3242685,1.373476;0.1358085;0.1632519,1.304719;0.1708309;0.1937721,0.8628512;0.02548009;-0.1925327,0.8680947;0.05600107;-0.269256,1.193507;0;-0.1161944
23,1.797953;1.37147;0.2184107,1.770359;1.422677;0.2184579,1.817727;1.413084;0.1829016,1.685231;1.459118;0.1711552,1.803651;1.435135;0.08226441,1.488834;1.418894;0.07399377,1.814011;1.299812;-0.009350821,1.190877;1.327814;-0.0289394,1.917413;0.9935424;-0.06534407,1.092441;1.099055;-0.03901103,1.852522;0.9606405;0.1730439,1.303706;0.9248207;-0.05653949,1.405721;0.8564893;-0.1739365,1.591767;0.6374103;0.1610228,1.187147;0.4568297;-0.1003547,1.578979;0.2579609;0.08037771,0.8800002;0.2372503;-0.1903259,1.635262;0.07616115;0.1859621,0.8857316;0.03000969;-0.2208445,1.415505;0.9945357;-0.1228757,1.465965;1.086363;-0.1193171,1.524926;1.185099;-0.09743889,1.589262;1.275882;-0.04192999,1.084109;0.9615501;-0.1232338,1.071808;0.9881343;-0.04846133,1.016201;1.037058;-0.06494096,1.76237;0.9630927;0.3069337,1.829421;0.9964486;0.2779383,1.868829;0.932194;0.2692398,1.653505;0.0959121;0.1435426,1.575691;0.1038971;0.1712303,0.8623831;0.05616474;-0.1848852,0.8756315;0.08208305;-0.2623333,1.354714;0;-0.115238
24,1.905614;1.417524;0.232322,1.877123;1.468083;0.2283633,1.928304;1.458977;0.1984033,1.796976;1.501778;0.1713258,1.924927;1.479012;0.09642567,1.606965;1.441945;0.05763274,1.944715;1.325168;-0.00353092,1.339374;1.262818;-0.01589449,2.01105;1.018243;-0.1128482,1.291921;1.018135;-0.01605161,1.927085;0.9095319;0.09512753,1.460023;0.933808;-0.05596928,1.569667;0.8730594;-0.1706259,1.703156;0.5900233;0.1327518,1.358241;0.4715682;-0.08683774,1.788856;0.2160589;0.07397141,1.029677;0.2967272;-0.1969537,1.868203;0.03619838;0.1683751,0.9093844;0.114596;-0.1986811,1.568802;1.011155;-0.1187737,1.613221;1.105979;-0.113644,1.665799;1.208212;-0.09155461,1.723875;1.303624;-0.03691273,1.325168;0.8813207;-0.09508958,1.310477;0.9065272;-0.02027134,1.240184;0.9322572;-0.03268556,1.827076;0.8598548;0.211705,1.89671;0.8990471;0.2036916,1.935533;0.8425767;0.1711169,1.885714;0.06282538;0.1295587,1.805952;0.05525798;0.1511539,0.9092128;0.1532447;-0.1666097,0.9327409;0.1565902;-0.2458608,1.514845;0;-0.1132976
25,2.008811;1.454926;0.2376014,1.978147;1.503632;0.2291716,2.032463;1.496629;0.2046616,1.902333;1.53103;0.1634924,2.038122;1.513523;0.1022173,1.72268;1.443589;0.03276707,2.073089;1.342636;-0.003598876,1.497212;1.207;-1.430511E-06,2.10741;1.041385;-0.1475803,1.509879;0.9616715;0.04213145,2.030764;0.8433888;-0.01702261,1.610736;0.9370356;-0.06387018,1.732247;0.8777806;-0.16674,1.80726;0.5463754;0.08337116,1.569738;0.4619;-0.05033297,1.930853;0.1792296;0.05934227,1.234154;0.3673111;-0.2208783,1.988189;0.006218314;0.1716151,1.066843;0.2295677;-0.2108256,1.720266;1.017554;-0.121138,1.759687;1.11457;-0.1161508,1.806011;1.219757;-0.09393265,1.856656;1.318992;-0.0387089,1.587624;0.8270345;-0.001446307,1.566483;0.8663918;0.06528476,1.4914;0.8625724;0.05502611,1.932822;0.7355487;0.05253041,1.997387;0.7797928;0.07050017,2.044184;0.7493522;0.01911266,2.011099;0.02829677;0.1327564,1.929139;0.0251087;0.1453224,1.075365;0.2719641;-0.1852871,1.104602;0.2545144;-0.2606941,1.671492;0;-0.1153051
26,2.108512;1.474317;0.2357842,2.074875;1.520417;0.2245179,2.130614;1.516691;0.2026244,2.000379;1.540403;0.1547814,2.139725;1.531088;0.1000479,1.835986;1.426325;0.01293711,2.196426;1.353256;-0.002362534,1.654211;1.156873;0.03301349,2.218026;1.057081;-0.1643257,1.744503;0.9420774;0.1215108,2.189903;0.8095026;-0.1583069,1.759404;0.9250045;-0.07909672,1.896969;0.866318;-0.1596573,1.896504;0.5143713;0.0805939,1.812692;0.446296;0.01179413,1.974041;0.1369103;0.03411581,1.513225;0.4333835;-0.2347859,2.011251;-0.01486784;0.1744671,1.337957;0.3098565;-0.2636622,1.872038;1.007803;-0.1261887,1.906035;1.106889;-0.1220429,1.944569;1.21524;-0.1001539,1.98512;1.318808;-0.04455531,1.866817;0.8382096;0.1035914,1.837083;0.8885317;0.1586599,1.769674;0.8546802;0.1668595,2.116451;0.6658182;-0.1626889,2.165649;0.7077328;-0.1150254,2.223297;0.713684;-0.1640012,2.037038;-0.002831638;0.1330852,1.954695;0.002085268;0.1420781,1.346018;0.3473458;-0.2312292,1.382539;0.3388417;-0.3049812,1.828187;0;-0.119377
27,2.211561;1.47855;0.2265264,2.17568;1.522401;0.2133609,2.231957;1.521166;0.1925913,2.101582;1.536344;0.1417554,2.242275;1.533256;0.08983132,1.949723;1.401268;0.004733711,2.315881;1.351971;-0.005273491,1.820406;1.119272;0.09598224,2.345735;1.077893;-0.2017184,1.986061;0.9757704;0.2146733,2.360171;0.8452024;-0.2898595,1.90169;0.9023832;-0.1072461,2.053198;0.8486787;-0.1621959,1.964067;0.4961122;0.1024445,2.091686;0.4472767;0.06210718,1.966308;0.12407;-0.008138612,1.843212;0.4673613;-0.2353928,2.011184;-0.01227272;0.1511927,1.695793;0.3232564;-0.2986626,2.016917;0.9894638;-0.1372371,2.04596;1.089978;-0.1305703,2.077503;1.200378;-0.1077516,2.109507;1.307271;-0.05287228,2.1342;0.915113;0.1935609,2.09733;0.9729044;0.2353905,2.051614;0.9276394;0.2756197,2.309948;0.7117373;-0.3655201,2.340771;0.7337626;-0.294711,2.40672;0.7604345;-0.3211057,2.036843;-0.002436161;0.109155,1.954311;0.0001807213;0.1173483,1.693446;0.3579392;-0.2624147,1.739551;0.362994;-0.3309293,1.977444;0;-0.134721
28,2.322615;1.476769;0.2109333,2.285751;1.518566;0.1942687,2.342762;1.518327;0.1755689,2.213897;1.526174;0.1194931,2.356425;1.525575;0.07274373,2.071395;1.382133;0.01040459,2.437951;1.350584;-0.01398121,1.988021;1.109259;0.1589832,2.493518;1.140375;-0.2703098,2.205004;1.068269;0.2745692,2.498279;0.9249077;-0.3955026,2.035924;0.8803494;-0.1439189,2.195635;0.8303376;-0.1730665,2.026818;0.4852074;0.09419186,2.367859;0.4925394;0.08989324,1.977194;0.1188325;-0.02394287,2.175569;0.4741772;-0.2467614,2.018357;-0.01536173;0.1390365,2.087529;0.2916008;-0.3179709,2.152368;0.9702129;-0.1551074,2.178342;1.071253;-0.1447461,2.205959;1.182332;-0.1201983,2.233977;1.290567;-0.06577282,2.361223;1.054226;0.2362435,2.310453;1.108664;0.2663756,2.291034;1.069905;0.3286483,2.443668;0.8086326;-0.4932652,2.472859;0.817095;-0.4189321,2.541192;0.8435204;-0.438669,2.045091;-0.005962491;0.09757219,1.962378;-0.00322932;0.103622,2.068079;0.3273097;-0.2884935,2.126425;0.3388909;-0.3460014,2.11578;0;-0.1584927
29,2.457807;1.473868;0.1951088,2.419315;1.51379;0.1775525,2.476228;1.515246;0.1586111,2.346963;1.51674;0.1029287,2.489246;1.520381;0.05557503,2.216604;1.386665;0.026088,2.569903;1.371761;-0.0214179,2.1277;1.126233;0.1922949,2.640802;1.226043;-0.3140956,2.361935;1.1646;0.2683436,2.621571;1.018497;-0.4507595,2.180527;0.8685395;-0.1663489,2.342521;0.8215685;-0.1866013,2.091502;0.4843892;0.07327621,2.614831;0.5663648;0.08475594,1.979297;0.1260234;-0.02487089,2.494121;0.441872;-0.2624899,2.023267;-0.01579058;0.1300157,2.494153;0.2333638;-0.310643,2.295712;0.9605775;-0.1709427,2.31934;1.062041;-0.1592015,2.343969;1.173789;-0.134508,2.369918;1.283157;-0.08133641,2.506934;1.178017;0.1985886,2.450383;1.224757;0.2312425,2.453096;1.195318;0.3011224,2.549014;0.9072797;-0.5425525,2.593917;0.9116755;-0.476118,2.655499;0.9420089;-0.5084406,2.049362;-0.004230559;0.08869071,1.966722;-0.002449811;0.09596236,2.458013;0.2615385;-0.2900907,2.516276;0.2885579;-0.3422521,2.261524;0;-0.1764751
30,2.618049;1.478937;0.1889566,2.578813;1.519447;0.1747049,2.634982;1.52205;0.1537697,2.503742;1.525512;0.1030129,2.644164;1.532019;0.05067486,2.375826;1.398851;0.03660877,2.717964;1.398554;-0.02121094,2.250523;1.149102;0.1944055,2.776602;1.293273;-0.3311906,2.486252;1.221793;0.2300393,2.746049;1.080731;-0.4577401,2.348009;0.8709931;-0.1641676,2.509101;0.8352878;-0.2045736,2.175474;0.4877895;0.02636759,2.845044;0.6144488;0.02189812,1.984369;0.1542623;-0.02736938,2.815973;0.3639572;-0.2731577,2.005035;-0.01193678;0.1062238,2.902353;0.1691209;-0.2769463,2.456603;0.9701324;-0.175927,2.475553;1.072268;-0.1617771,2.496198;1.184704;-0.136562,2.521263;1.295239;-0.08541587,2.616528;1.23668;0.1358218,2.560628;1.282836;0.1703718,2.57723;1.265386;0.2423236,2.669195;0.9642545;-0.5388961,2.721733;0.9721538;-0.4786758,2.7769;1.005496;-0.5187038,2.03211;0.0002482533;0.06571689,1.951164;0.01516134;0.07624635,2.855857;0.1832909;-0.26431,2.904799;0.221879;-0.3187263,2.428555;0;-0.1843706
31,2.793946;1.503016;0.1750817,2.755598;1.544544;0.1613541,2.81205;1.546645;0.1411353,2.681505;1.553643;0.08896847,2.822634;1.558895;0.03842147,2.555268;1.424437;0.03069372,2.896902;1.416961;-0.04091616,2.386272;1.179145;0.1543492,2.93325;1.315524;-0.353982,2.625907;1.24707;0.1634585,2.897652;1.085473;-0.4430394,2.534292;0.8873413;-0.1572152,2.690875;0.8609504;-0.2175782,2.327012;0.5090748;0.006694272,3.045698;0.6056767;-0.06975056,2.075641;0.2133902;0.01234718,3.098703;0.2790999;-0.2726966,2.024776;0.02708542;0.1091911,3.234088;0.121882;-0.2274126,2.635309;0.9923655;-0.1801318,2.650752;1.095181;-0.1666553,2.669463;1.208294;-0.1430098,2.695803;1.3198;-0.0946907,2.744235;1.252097;0.05371448,2.687239;1.299751;0.08420311,2.712413;1.299853;0.1557817,2.824027;0.9498212;-0.490346,2.886255;0.9728469;-0.4451064,2.926022;1.006449;-0.5003039,2.054001;0.0357424;0.06927465,1.987878;0.08061296;0.09163241,3.184478;0.1244538;-0.2200285,3.226107;0.1622173;-0.2807447,2.612584;0;-0.1873967
32,2.987715;1.540518;0.1543667,2.950858;1.58289;0.1392081,3.007554;1.5827;0.1195714,2.877845;1.592545;0.06580526,3.019583;1.59207;0.01671347,2.746976;1.455461;0.01759508,3.090767;1.437444;-0.07898923,2.555866;1.211283;0.1122892,3.132896;1.294884;-0.3751518,2.802844;1.243411;0.1218747,3.099091;1.051241;-0.4153686,2.728649;0.9148725;-0.1478887,2.879877;0.8884479;-0.2206215,2.547572;0.5319942;0.03522992,3.185631;0.5534824;-0.135594,2.232364;0.3057045;0.02596703,3.271923;0.2034633;-0.2794317,2.093022;0.1476234;0.0811725,3.411684;0.0695523;-0.1932116,2.825715;1.020331;-0.1827657,2.840433;1.123717;-0.1735063,2.858792;1.237558;-0.1533302,2.885698;1.349979;-0.1075089,2.91695;1.257602;0.00852257,2.867336;1.304054;0.05129521,2.894841;1.286544;0.1198085,3.03255;0.9043793;-0.4233552,3.09932;0.939679;-0.3960649,3.124473;0.9651149;-0.4629798,2.119465;0.1541944;0.0389834,2.091648;0.2145303;0.08869556,3.361491;0.06784678;-0.1929485,3.408204;0.1006815;-0.2528256,2.804263;0;-0.1842551
33,3.178795;1.572566;0.1287834,3.143375;1.615951;0.1130732,3.200055;1.613659;0.09352684,3.070803;1.627146;0.03945079,3.212505;1.621417;-0.009415329,2.926228;1.479605;-0.0009043366,3.266832;1.449924;-0.1356239,2.772352;1.205195;0.08954138,3.330188;1.245076;-0.3838677,3.010306;1.168213;0.1538205,3.306984;0.998936;-0.3522614,2.927933;0.9347166;-0.137211,3.074381;0.9144406;-0.2208786,2.817252;0.5553071;0.100938,3.287306;0.5061594;-0.1911114,2.472786;0.42461;-0.02117109,3.367557;0.1420979;-0.2991301,2.322287;0.2672571;-0.01936948,3.50544;0.01488394;-0.202673,3.015108;1.044284;-0.1836344,3.024481;1.148613;-0.1793143,3.039094;1.263705;-0.1636871,3.065515;1.377825;-0.1219657,3.152012;1.152821;0.07797208,3.113759;1.204725;0.1258432,3.106346;1.158608;0.185639,3.234048;0.8593666;-0.3167576,3.303381;0.8972995;-0.3025045,3.326602;0.9017519;-0.3746034,2.349348;0.2857302;-0.05743277,2.325599;0.3277303;0.01007628,3.455433;0.01126838;-0.2056113,3.504722;0.04461741;-0.2630913,3.001157;0;-0.1790448
34,3.34985;1.59564;0.1007226,3.315248;1.63894;0.08307713,3.372321;1.635562;0.06487688,3.24445;1.648887;0.007571757,3.387133;1.640443;-0.03792885,3.094245;1.493445;-0.02149227,3.425218;1.450441;-0.1798811,2.974739;1.191676;0.04987636,3.524511;1.195833;-0.3520238,3.153683;1.0428;0.1389641,3.522206;0.976693;-0.2333032,3.118767;0.9392334;-0.1287266,3.262017;0.9260117;-0.219075,3.124031;0.5734662;0.1525272,3.375895;0.478871;-0.2228001,2.792868;0.5261604;-0.04430389,3.380049;0.1095706;-0.3421689,2.611006;0.4103108;-0.01357511,3.519231;-0.003827929;-0.2345918,3.196359;1.052804;-0.1820266,3.199683;1.157589;-0.1817624,3.209621;1.273745;-0.1711433,3.234432;1.390249;-0.1354593,3.294729;0.9757615;0.09794542,3.264764;1.025979;0.1529839,3.216224;0.9771125;0.1848143,3.447057;0.8528114;-0.1621287,3.509006;0.9022139;-0.1490577,3.550092;0.8818996;-0.2095272,2.644301;0.4089397;-0.05115053,2.625695;0.4754996;-0.005226016,3.469062;-0.005944371;-0.2336303,3.515128;0.0139429;-0.2994172,3.190392;0;-0.1739008
35,3.528687;1.595261;0.0767221,3.494139;1.637124;0.05580619,3.55166;1.633286;0.03917265,3.425088;1.642006;-0.02178442,3.568889;1.63241;-0.0633683,3.271412;1.487853;-0.05130757,3.605311;1.434721;-0.1977687,3.117787;1.196971;-0.004273042,3.739179;1.154245;-0.2807345,3.230052;0.9919433;0.0822237,3.728693;0.9877486;-0.09555621,3.304331;0.9255584;-0.1330933,3.441735;0.9135397;-0.2322603,3.425343;0.6116174;0.1826821,3.49989;0.4564765;-0.2072036,3.119362;0.5463142;-0.0470127,3.37219;0.1162128;-0.3434469,2.954449;0.4221923;0.02267732,3.519307;0.004399896;-0.2352604,3.377926;1.039801;-0.1904712,3.380329;1.144606;-0.1915427,3.389822;1.261017;-0.1836576,3.414591;1.378646;-0.1518478,3.34873;0.8861173;0.05417381,3.323791;0.9358906;0.1120494,3.256399;0.9031868;0.1241344,3.640562;0.8862813;-0.006129786,3.696641;0.9429735;0.003370821,3.751532;0.9085437;-0.03611103,2.98498;0.4163068;-0.01676287,2.962183;0.4888076;0.01654528,3.469256;0.003996193;-0.2311331,3.511714;0.02113742;-0.3000459,3.373033;0;-0.1826768
36,3.731678;1.597739;0.05457006,3.698054;1.640327;0.03361014,3.755153;1.634531;0.016114,3.627912;1.646203;-0.04292631,3.770659;1.631712;-0.08666657,3.472157;1.494018;-0.08987547,3.817062;1.430923;-0.1990664,3.272042;1.232763;-0.0710101,3.958463;1.141608;-0.2074289,3.321036;1.013313;0.0365216,3.920753;1.011567;0.001830742,3.502494;0.9283217;-0.1428357,3.627108;0.9097363;-0.2567841,3.711742;0.6568847;0.166121,3.565724;0.4525362;-0.2459743,3.434957;0.4823124;-0.04259817,3.369983;0.1254223;-0.3189874,3.349102;0.3064005;0.05313589,3.506146;0.004238307;-0.2269821,3.576359;1.038878;-0.206717,3.583124;1.143485;-0.2083381,3.595417;1.259716;-0.2017701,3.619846;1.377821;-0.1714985,3.414767;0.882096;0.02833843,3.39241;0.9378741;0.08161063,3.318202;0.9220545;0.08115502,3.819887;0.923227;0.09172912,3.874115;0.9817896;0.1006075,3.93417;0.9428188;0.07546811,3.375209;0.3105264;0.01043077,3.326073;0.3688792;0.04308128,3.456134;0.004321396;-0.2223864,3.498115;0.02123731;-0.2916466,3.564801;0;-0.19981
37,3.933412;1.611451;0.02895328,3.899784;1.654509;0.008982822,3.95618;1.647776;-0.01036222,3.827263;1.661295;-0.0652253,3.968251;1.644462;-0.1135878,3.674644;1.503431;-0.1307068,4.030401;1.446918;-0.2015607,3.447728;1.269442;-0.1449347,4.1703;1.157561;-0.1650153,3.45174;1.053258;-0.0209588,4.102447;1.050785;0.04973379,3.706658;0.9461291;-0.1536018,3.822938;0.9143506;-0.2732986,3.968664;0.6813288;0.1187049,3.621408;0.499913;-0.2966179,3.778528;0.3878397;-0.04970451,3.420416;0.1680325;-0.3069392,3.792459;0.1994606;0.05902418,3.498104;0.001728833;-0.2226413,3.785547;1.048512;-0.2246934,3.797748;1.15248;-0.2304217,3.811714;1.268636;-0.2263667,3.831125;1.387753;-0.1964239,3.529947;0.9138116;0.001598716,3.498605;0.9738537;0.04474497,3.426644;0.9648526;0.02243532,3.994484;0.9617496;0.1302112,4.042094;1.025323;0.1420806,4.108167;0.9897644;0.1308044,3.809696;0.2119461;0.01353416,3.742467;0.2437376;0.05034509,3.451638;0.02021712;-0.2180104,3.497801;0.02272266;-0.2866268,3.764798;0;-0.2134502
38,4.117963;1.628027;0.02754137,4.082536;1.67055;0.009643137,4.138157;1.665344;-0.01224804,4.006672;1.676595;-0.06121127,4.145724;1.663582;-0.1159392,3.861193;1.51014;-0.142976,4.22439;1.472477;-0.1848214,3.623951;1.295572;-0.1855324,4.367356;1.18689;-0.1264954,3.612117;1.082704;-0.05642414,4.268706;1.092197;0.08188841,3.908666;0.9602408;-0.1614655,4.028134;0.9268335;-0.2775242,4.182732;0.6622244;0.0598734,3.786702;0.5342383;-0.2998037,4.128784;0.3006347;-0.07047781,3.551627;0.2255294;-0.3091688,4.214906;0.1289201;0.03257143,3.466772;0.04212606;-0.2263474,3.992921;1.061303;-0.2281514,4.006144;1.165172;-0.233387,4.017444;1.281591;-0.228599,4.028428;1.401599;-0.1979491,3.683583;0.9422423;-0.02130388,3.648453;1.003898;0.01629156,3.579692;0.9958613;-0.01476777,4.150603;1.008132;0.1529132,4.194656;1.074069;0.165594,4.26224;1.039716;0.1686793,4.225982;0.1486948;-0.01224612,4.151627;0.1505167;0.02454463,3.46248;0.08970743;-0.2108586,3.477832;0.06558001;-0.2884967,3.9684;0;-0.2194949
39,4.322702;1.640204;0.009804934,4.283667;1.679695;-0.007525295,4.338564;1.677786;-0.03166282,4.204704;1.678637;-0.07517184,4.341948;1.673865;-0.1355156,4.062359;1.516279;-0.1642876,4.425442;1.476823;-0.1957879,3.826254;1.300411;-0.2043457,4.557588;1.187976;-0.1224439,3.809531;1.09193;-0.06878088,4.440377;1.115259;0.08515225,4.117676;0.9577799;-0.1697259,4.234235;0.9326073;-0.2907156,4.37166;0.6024729;-0.02084304,3.97006;0.5546199;-0.3066316,4.445142;0.2296018;-0.09968795,3.662808;0.3202394;-0.3428388,4.575897;0.07568282;-0.01741187,3.552618;0.1426412;-0.2821431,4.197547;1.063785;-0.2340933,4.2079;1.168033;-0.2381185,4.21744;1.284664;-0.2349373,4.228854;1.405686;-0.2087588,3.880242;0.9506071;-0.03564341,3.845634;1.012015;0.002831876,3.776713;1.004787;-0.02806965,4.312104;1.044711;0.1531868,4.360486;1.107705;0.1650215,4.424829;1.068515;0.1740458,4.581645;0.1048065;-0.0579222,4.509261;0.07913959;-0.0265037,3.552068;0.1891296;-0.263147,3.570725;0.1692961;-0.3412755,4.175956;0;-0.2302208
40,4.510143;1.635535;-0.01244113,4.469878;1.674356;-0.02841879,4.52497;1.675357;-0.05216503,4.391457;1.673438;-0.09669413,4.529187;1.67594;-0.1560598,4.252246;1.510415;-0.1846659,4.613857;1.468597;-0.221144,4.037957;1.266296;-0.2054152,4.73306;1.167602;-0.1684371,4.030878;1.067465;-0.05529027,4.620585;1.096546;0.04232988,4.328784;0.9440494;-0.1789907,4.447832;0.9295672;-0.2993074,4.529932;0.5330976;-0.1191995,4.213833;0.5320213;-0.28841,4.660776;0.1688851;-0.1488322,3.857694;0.4123795;-0.3858768,4.808954;0.02715069;-0.07615805,3.699368;0.2630965;-0.3896138,4.401031;1.056724;-0.2409939,4.404217;1.161394;-0.246003,4.408632;1.278374;-0.2456548,4.418679;1.400368;-0.2237787,4.109259;0.9321209;-0.01517913,4.071287;0.9933989;0.02020597,4.002892;0.9808216;-0.01014447,4.490286;1.030558;0.1110877,4.5435;1.089092;0.1249193,4.605155;1.045015;0.1285574,4.811319;0.05971324;-0.114321,4.742548;0.02262235;-0.08638884,3.705321;0.3032173;-0.3599964,3.735515;0.2950527;-0.4365937,4.388308;0;-0.2391491
41,4.690522;1.629898;-0.03181833,4.649481;1.666899;-0.04999082,4.705125;1.668995;-0.07233787,4.572971;1.661415;-0.1201929,4.71208;1.666654;-0.1760605,4.437147;1.4912;-0.1949533,4.796473;1.453559;-0.2548353,4.252848;1.220334;-0.1849753,4.909153;1.144899;-0.2424674,4.284597;1.03644;-0.01975809,4.816482;1.056267;-0.02874219,4.526666;0.9280148;-0.1878795,4.650742;0.917698;-0.3034513,4.678066;0.4924547;-0.1710763,4.492209;0.4846588;-0.2872935,4.786926;0.1210855;-0.2007987,4.123239;0.4903171;-0.407618,4.913173;-0.02367443;-0.1185929,3.956393;0.3660144;-0.4714785,4.597049;1.043157;-0.2474444,4.596421;1.147752;-0.2545561,4.597222;1.264784;-0.2571415,4.605104;1.387559;-0.2390819,4.384364;0.9202364;0.03136596,4.3389;0.9792052;0.06144354,4.272076;0.9529809;0.03686434,4.691848;0.9870605;0.04699969,4.747184;1.043806;0.05992186,4.808084;0.9988487;0.05469286,4.920923;0.00642699;-0.1580413,4.8483;-0.02731389;-0.1362942,3.962085;0.3937067;-0.4299687,3.999043;0.4077852;-0.5026416,4.588704;0;-0.2456654
42,4.872391;1.624371;-0.04869397,4.83026;1.659064;-0.06881905,4.886367;1.663221;-0.08966941,4.756106;1.648598;-0.1409564,4.896373;1.65899;-0.1930823,4.626262;1.474012;-0.1946628,4.980517;1.439882;-0.2847757,4.490415;1.178897;-0.1328974,5.08539;1.1313;-0.3267588,4.575178;1.016534;0.03614444,5.024117;1.007486;-0.1193034,4.71068;0.9146789;-0.2001834,4.841815;0.9047879;-0.3077187,4.808476;0.4643254;-0.1770635,4.783444;0.4471325;-0.299899,4.823427;0.09082478;-0.2815752,4.4205;0.5179735;-0.417806,4.916359;-0.02042216;-0.1188608,4.281478;0.3893205;-0.5249888,4.785478;1.029983;-0.2537552,4.785319;1.134543;-0.2613777,4.78571;1.251529;-0.2656279,4.793206;1.37477;-0.2508841,4.70203;0.9254092;0.07707533,4.652904;0.9798367;0.1098355,4.5886;0.9403228;0.1020238,4.911922;0.9279519;-0.03476484,4.968405;0.9839346;-0.02359371,5.028019;0.9409891;-0.04254568,4.929847;-0.01621616;-0.1670553,4.852296;-0.01200587;-0.1378386,4.277149;0.4112865;-0.4800324,4.323627;0.4387549;-0.5427282,4.776248;0;-0.253951
