Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.4709657;1.279052;-0.09810036,0.4524861;1.316133;-0.05726919,0.435822;1.32238;-0.114569,0.3751233;1.314701;0.01219438,0.3334628;1.330321;-0.1310552,0.1952226;1.217435;0.09799172,0.2798984;1.152913;-0.2541011,0.0815436;0.9058388;0.1705505,0.05855907;1.055881;-0.464619,0.3268808;0.8835517;0.1326733,-0.0368614;0.8296747;-0.5076035,-0.05539221;0.7121726;-0.0237769,0.002977345;0.6919379;-0.182023,-0.2791152;0.3514897;0.1572556,0.3891311;0.4454547;-0.2372312,-0.613358;0.1551666;0.1769505,0.2054547;0.1156018;-0.3272815,-0.5476395;0.02974582;0.333481,0.3624893;-0.008063674;-0.4113379,0.0135852;0.8159044;-0.1027798,0.04107998;0.9170324;-0.1056431,0.08378568;1.026021;-0.1044343,0.1546976;1.127682;-0.09450159,0.4839292;0.9055392;0.1022961,0.4271568;0.9322708;0.1524088,0.4118307;0.8657535;0.1855421,-0.002373736;0.6725998;-0.5216678,0.02703113;0.7437732;-0.5444458,-0.03242302;0.7654996;-0.5862839,-0.5266534;0.03845954;0.2886927,-0.6080818;0.03621745;0.3045006,0.3440166;-0.006616354;-0.3646584,0.3027833;0.01394403;-0.4333793,-0.02620734;0;-0.1029
11,0.5526052;1.271247;-0.1475571,0.537208;1.308291;-0.1054352,0.517473;1.315415;-0.1616471,0.4638669;1.30772;-0.03172629,0.4145294;1.325529;-0.1722562,0.3013645;1.210811;0.07182406,0.3347929;1.158944;-0.2899376,0.126655;0.9337819;0.1625418,0.1054169;1.052734;-0.4865495,0.3658547;0.8729385;0.1278525,0.02945077;0.8157451;-0.5002508,0.01064026;0.7225275;-0.0384574,0.04388675;0.7113246;-0.2046725,-0.263315;0.3860921;0.1186309,0.4095033;0.4458419;-0.2982686,-0.5875189;0.1857542;0.1921539,0.2051525;0.116195;-0.3131948,-0.5467947;0.04542291;0.3381011,0.3479319;-0.01322663;-0.4103817,0.07166189;0.8290516;-0.1202413,0.1031218;0.9290549;-0.1210631,0.1510421;1.035858;-0.1202796,0.2281612;1.133319;-0.1162688,0.5263262;0.8735614;0.1099943,0.4686707;0.9171229;0.1450259,0.4437657;0.8633368;0.1923972,0.06926688;0.6600241;-0.4852378,0.09486618;0.7261592;-0.52292,0.03279945;0.7375308;-0.5650589,-0.5238999;0.05254298;0.293971,-0.6051919;0.0609169;0.3083568,0.3335389;-0.01147962;-0.3622973,0.2874102;0.01106274;-0.4271778,0.0272636;0;-0.121565
12,0.6398106;1.268565;-0.2145996,0.6274184;1.305829;-0.1716879,0.6055093;1.313889;-0.2269603,0.5573455;1.307125;-0.09487414,0.5025726;1.327273;-0.2330551,0.4025661;1.204974;0.02443969,0.3913579;1.163253;-0.3409599,0.186732;0.9787937;0.1484084,0.1592478;1.024524;-0.5112325,0.3823481;0.826688;0.1215766,0.1198023;0.7789912;-0.4945065,0.08988363;0.7400181;-0.0625508,0.09566874;0.7343;-0.2322332,-0.1845652;0.40702;0.1008727,0.4222751;0.4336098;-0.3580525,-0.5102467;0.2267907;0.2108634,0.2037253;0.1180636;-0.30047,-0.5433307;0.06517869;0.3418112,0.3340187;-0.01405805;-0.4089989,0.1420601;0.847214;-0.1494202,0.1776356;0.9458059;-0.1516694,0.2299526;1.0505;-0.1541122,0.3111365;1.14464;-0.157097,0.5145875;0.7371344;0.0978411,0.4944842;0.8110753;0.1218739,0.4546872;0.7905241;0.18312,0.1805119;0.6357064;-0.4515697,0.1952137;0.695038;-0.5036538,0.1301214;0.6898976;-0.5423039,-0.5146942;0.0674091;0.3006127,-0.5866165;0.1072208;0.311914,0.3236437;-0.01230884;-0.3598906,0.2727793;0.01139963;-0.420687,0.0927763;0;-0.147392
13,0.7237104;1.271082;-0.2885682,0.7133088;1.308523;-0.2452834,0.6896272;1.316867;-0.2997769,0.6459386;1.310796;-0.1661105,0.5867344;1.331657;-0.3023445,0.4975575;1.207085;-0.03333938,0.4474383;1.169826;-0.3959097,0.2684153;1.024857;0.1238952,0.2321007;0.9887793;-0.5436719,0.3547547;0.7912022;0.1324288,0.2500744;0.7433628;-0.5040503,0.1707964;0.7601486;-0.09436762,0.1512136;0.7598296;-0.2631121,-0.05695467;0.395841;0.07393679,0.4260291;0.4204521;-0.4121625,-0.3955275;0.2676682;0.2138976,0.1983841;0.1275471;-0.2979983,-0.5086613;0.1168709;0.3203349,0.3197078;-0.01112789;-0.4063303,0.2142578;0.86801;-0.1851237,0.253419;0.9651436;-0.189867,0.3093777;1.067742;-0.1966513,0.3935081;1.158718;-0.2070235,0.3948405;0.6352356;0.1206823,0.4290083;0.7058956;0.137673,0.3874671;0.7218535;0.1991296,0.3468792;0.6256159;-0.4509069,0.3457589;0.6829187;-0.5071588,0.2853156;0.6574178;-0.5452846,-0.4929985;0.1177768;0.2726254,-0.5130814;0.1840391;0.3183581,0.3112709;-0.007671833;-0.3569421,0.2585215;0.01510739;-0.4164744,0.1610052;0;-0.1787399
14,0.7999993;1.278381;-0.3531383,0.7900458;1.315803;-0.3097311,0.7650396;1.323656;-0.3637034,0.7244346;1.317375;-0.2290778,0.6619191;1.337009;-0.3640087,0.5828102;1.208054;-0.08440895,0.5024357;1.179584;-0.4412059,0.3512173;1.045328;0.08585252,0.324284;0.9558983;-0.57472,0.3025777;0.8161144;0.1708048,0.4227519;0.7350655;-0.514229,0.2504808;0.7758623;-0.127804,0.2105013;0.7830514;-0.2927532,0.09779307;0.3671969;0.02251644,0.4324212;0.4103566;-0.4501283,-0.2493572;0.3097947;0.1863478,0.1993899;0.140461;-0.2968252,-0.3958654;0.1709398;0.2682067,0.3132269;-0.005447865;-0.4010727,0.2847316;0.8868412;-0.2187447,0.3254495;0.9832802;-0.2244549,0.3837675;1.084313;-0.2342174,0.4702901;1.172076;-0.2507576,0.2533222;0.663767;0.19165,0.3156884;0.7108085;0.2102645,0.2773551;0.7609674;0.2523581,0.5549928;0.662227;-0.4570743,0.5328559;0.7090291;-0.5184637,0.4828595;0.6609944;-0.5492906,-0.3918696;0.1902872;0.2220327,-0.3675687;0.2270896;0.2923216,0.3058309;3.314018E-05;-0.3517009,0.2523994;0.0216707;-0.4110506,0.2304912;0;-0.2102787
15,0.8714179;1.289172;-0.4045566,0.8603591;1.326688;-0.3615003,0.8351452;1.333299;-0.4155424,0.7947117;1.327085;-0.2808622,0.7316769;1.343613;-0.4159676,0.6566234;1.202562;-0.127922,0.5635635;1.192274;-0.481036,0.4113513;1.06571;0.04200757,0.444035;0.9376708;-0.6186664,0.2804506;0.9139822;0.1902156,0.6227922;0.7767074;-0.5534059,0.3283372;0.7855953;-0.160965,0.2723825;0.7999511;-0.3207188,0.2791046;0.3391675;-0.05515632,0.4432888;0.3971565;-0.4672257,-0.06532744;0.3381;0.1237694,0.1997793;0.1516781;-0.2908944,-0.2068925;0.2048762;0.2216354,0.3067963;0.001569331;-0.3942989,0.354536;0.9001185;-0.2501708,0.3959343;0.9962611;-0.255988,0.4556246;1.096303;-0.2674972,0.543511;1.181722;-0.2885128,0.176481;0.8080171;0.253715,0.2535083;0.8296131;0.2607442,0.2412021;0.9010797;0.2830673,0.7729069;0.7643326;-0.4953354,0.7342609;0.7959452;-0.5582343,0.7072889;0.7308273;-0.5863312,-0.2055296;0.2214898;0.1742596,-0.177384;0.262294;0.2408055,0.3002641;0.007769287;-0.3448903,0.2464598;0.02996266;-0.4036954,0.30036;0;-0.2408419
16,0.9451005;1.29695;-0.45375,0.9321588;1.3337;-0.410558,0.9076766;1.340045;-0.4649673,0.8651673;1.33132;-0.3310677,0.8039616;1.347183;-0.4670906,0.7305222;1.200579;-0.1764797,0.636906;1.202202;-0.5304165,0.4690813;1.130947;0.003416061,0.5868224;0.9307404;-0.6749187,0.3076727;1.039692;0.1699736,0.816144;0.8508254;-0.6188163,0.4070541;0.7919422;-0.1935568,0.3384679;0.8071084;-0.3482313,0.4696267;0.3368385;-0.1501706,0.4635307;0.3792922;-0.4676016,0.1306978;0.3536613;0.03822565,0.2014947;0.1613152;-0.2819348,0.05307835;0.2116336;0.1837259,0.3039237;0.00954175;-0.3868962,0.426681;0.9065665;-0.2843074,0.4684646;1.002331;-0.2929293,0.5289299;1.101451;-0.307862,0.617539;1.184984;-0.3330154,0.1860886;0.9675973;0.2480128,0.2654887;0.9775803;0.2547145,0.2649142;1.053179;0.2611775,0.9605348;0.8997558;-0.5657421,0.9089091;0.9154181;-0.6252284,0.9101933;0.8465701;-0.6570965,0.04180938;0.2176164;0.1351507,0.06670898;0.2775054;0.186908,0.2980439;0.01563859;-0.337393,0.2440436;0.03912354;-0.3955128,0.3727611;0;-0.2708941
17,1.01562;1.302713;-0.5071931,1.001184;1.3391;-0.4641677,0.9780327;1.345465;-0.5191541,0.932213;1.335598;-0.386431,0.8743349;1.35151;-0.5238971,0.805946;1.213979;-0.2348395,0.717924;1.208182;-0.5924565,0.5426942;1.219121;-0.04929739,0.7374825;0.9366946;-0.7391755,0.376378;1.154568;0.1247531,0.9842645;0.9369305;-0.704234,0.4866173;0.8003048;-0.228003,0.4083531;0.8074547;-0.378608,0.6762382;0.3814808;-0.2673412,0.4877723;0.3603286;-0.4603856,0.3536272;0.3288782;-0.05804682,0.2067751;0.1708507;-0.2712091,0.362225;0.1719624;0.09252036,0.3032374;0.02001202;-0.3822445,0.4991117;0.9106805;-0.3250633,0.5394258;1.006297;-0.340009,0.5987896;1.105069;-0.3605948,0.6868936;1.187963;-0.3893776,0.250885;1.087988;0.201493,0.328633;1.103762;0.213958,0.3239114;1.179273;0.2082111,1.106062;1.037104;-0.6697329,1.045644;1.030356;-0.7222045,1.068166;0.9652889;-0.7540838,0.3397042;0.1725402;0.04763374,0.3525343;0.2384954;0.09632441,0.2987822;0.0249759;-0.3324667,0.2436309;0.05071592;-0.3885137,0.4474853;0;-0.3033056
18,1.086688;1.312647;-0.5581295,1.07028;1.349661;-0.5163636,1.049999;1.355425;-0.5725369,0.9974171;1.347508;-0.4422113,0.9467129;1.361918;-0.5826443,0.8814481;1.232191;-0.2993093,0.8136902;1.224891;-0.6597198,0.621814;1.277783;-0.1179247,0.8844842;0.9597573;-0.8031489,0.458471;1.224713;0.06269744,1.126505;1.017646;-0.7891062,0.5725678;0.8115424;-0.269493,0.4908495;0.8038674;-0.4182259,0.8509775;0.4600415;-0.3783605,0.5163785;0.3446553;-0.4554978,0.5840135;0.2802419;-0.1614475,0.2231735;0.1764359;-0.2647569,0.6654619;0.1143198;-0.04654315,0.3114114;0.02693969;-0.3824946,0.5783431;0.914481;-0.3749914,0.6146089;1.010319;-0.3971456,0.6703196;1.109987;-0.4229648,0.7560432;1.194945;-0.4528913,0.3329856;1.159346;0.1404851,0.410281;1.176938;0.1533262,0.4044194;1.252047;0.1443041,1.223572;1.146028;-0.7766198,1.164825;1.118355;-0.8238648,1.200521;1.055688;-0.8474431,0.6370755;0.1141399;-0.08797398,0.6360226;0.1721983;-0.02869833,0.3083892;0.03032207;-0.3324771,0.2524107;0.05919969;-0.386124,0.5317087;0;-0.3438595
19,1.163363;1.331637;-0.6148046,1.145254;1.369171;-0.5742222,1.127118;1.374075;-0.6312047,1.069616;1.367787;-0.5028838,1.024274;1.380048;-0.6453403,0.9591179;1.253413;-0.3663823,0.9068935;1.252074;-0.7263947,0.6971357;1.301612;-0.1910174,1.00216;0.9824873;-0.8537661,0.5351002;1.243716;-0.01069993,1.238288;1.061346;-0.8658881,0.6622698;0.8283747;-0.3239444,0.5889569;0.8026435;-0.4750121,0.9858378;0.5249436;-0.4510281,0.5356944;0.3449248;-0.4510683,0.818927;0.217211;-0.2834262,0.2322375;0.1917436;-0.2637223,0.9595619;0.05902541;-0.2327699,0.31028;0.03712088;-0.3785311,0.6679375;0.9216345;-0.438094,0.7000151;1.017416;-0.4661663,0.7512795;1.118688;-0.4947984,0.8332995;1.208004;-0.5223182,0.410551;1.173154;0.06399217,0.486482;1.194582;0.07896858,0.4773095;1.269228;0.06891,1.329501;1.194475;-0.8699734,1.271648;1.158847;-0.9127852,1.309952;1.095479;-0.929355,0.9261445;0.0618661;-0.2701535,0.91865;0.0974682;-0.195576,0.3071669;0.04091394;-0.3285487,0.2529388;0.07219273;-0.3826455,0.6256134;0;-0.3994783
20,1.250198;1.34979;-0.6839845,1.232408;1.388114;-0.6440043,1.214648;1.392514;-0.7011464,1.156378;1.388753;-0.5730736,1.111977;1.399751;-0.7159288,1.044273;1.272157;-0.4370215,0.9983321;1.272662;-0.7977948,0.774817;1.282154;-0.2639685,1.085901;0.9855507;-0.9034559,0.6214403;1.185481;-0.09293738,1.327917;1.043403;-0.917739,0.7612648;0.8462426;-0.3865168,0.701198;0.8036423;-0.5396033,1.093641;0.5408872;-0.4824396,0.5643936;0.3709578;-0.4560253,1.039956;0.1621099;-0.4169064,0.2547196;0.2142317;-0.2822787,1.20488;0.02218837;-0.4411724,0.3201734;0.05373198;-0.3826705,0.7708857;0.9296978;-0.5077698,0.7997427;1.024916;-0.5408114,0.8466748;1.127718;-0.5713564,0.9240041;1.221829;-0.5963622,0.5063344;1.087026;-0.03701144,0.5754411;1.120019;-0.0128305,0.5534503;1.192474;-0.01772553,1.437758;1.161673;-0.920344,1.375778;1.135034;-0.9639093,1.404527;1.066755;-0.9803028,1.168511;0.03521979;-0.4732634,1.162112;0.03411293;-0.3905389,0.3155174;0.05949187;-0.3329969,0.2638807;0.08995533;-0.3900155,0.7312315;0;-0.4630601
