Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
20,-0.3564497;1.628353;0.8049627,-0.3804562;1.672807;0.7761334,-0.3234586;1.675155;0.7947278,-0.3958715;1.693992;0.6755064,-0.2533774;1.699863;0.7219924,-0.4403073;1.483747;0.7171735,-0.1442689;1.559835;0.5324523,-0.1841982;1.296477;0.819281,0.1001921;1.398925;0.4150765,0.04286847;1.3973;0.7993477,0.2350722;1.209828;0.5054737,-0.3922348;0.9892925;0.6232033,-0.2261494;0.9956369;0.6583267,-0.4148688;0.5297877;0.6587005,-0.5285397;1.14371;0.9738441,-0.3760232;0.1436586;0.6520411,-0.7768424;1.188296;1.268813,-0.5090146;-0.005086899;0.7242414,-0.9677165;1.270435;1.339633,-0.3050694;1.106155;0.6007326,-0.3035549;1.203735;0.5624335,-0.309806;1.318913;0.5424578,-0.3154903;1.441407;0.5630664,0.1861342;1.431424;0.6902843,0.1449776;1.432463;0.7653534,0.1350822;1.358831;0.7807699,0.1996764;1.031437;0.5280316,0.2216124;1.10936;0.5559095,0.2865588;1.123291;0.5192328,-0.4613624;0.004140258;0.7371435,-0.4940274;0.01446402;0.6615664,-0.9583243;1.231355;1.309519,-0.9065323;1.261799;1.366407,-0.3091921;0;0.6407649
21,-0.3605299;1.63853;0.8134067,-0.3838108;1.682208;0.7828479,-0.3273047;1.685087;0.8028172,-0.3966714;1.700795;0.6813523,-0.2554063;1.707993;0.7312757,-0.4436944;1.498131;0.7328884,-0.1499697;1.561691;0.5401496,-0.1646596;1.333358;0.8111778,0.09393689;1.404988;0.4192231,0.05023363;1.445335;0.7528352,0.2388096;1.228145;0.5185243,-0.3995003;0.9942582;0.6484132,-0.2322413;1.003745;0.6765682,-0.4387909;0.536812;0.6944169,-0.5282704;1.269383;0.9104911,-0.3823424;0.154895;0.6543931,-0.7983245;1.248006;1.188453,-0.5091577;-0.003853798;0.7141027,-0.9828631;1.339953;1.248499,-0.3150482;1.111725;0.6196191,-0.3157001;1.208477;0.5792518,-0.3216493;1.32333;0.5574011,-0.3235999;1.446277;0.5759025,0.1771217;1.464463;0.6219996,0.1447262;1.478475;0.700003,0.1425495;1.409092;0.7306395,0.2009254;1.055727;0.5677364,0.2270912;1.135809;0.5829871,0.2890608;1.142383;0.5396993,-0.4616982;0.005804896;0.7273937,-0.4954339;0.02140856;0.6532053,-0.9748101;1.301428;1.217301,-0.926406;1.322746;1.280926,-0.3158708;0;0.6624905
22,-0.3577027;1.643501;0.81749,-0.3814085;1.687952;0.7884083,-0.3248224;1.690574;0.8081855,-0.3948924;1.709582;0.6875988,-0.2534271;1.716138;0.7370416,-0.4512272;1.517806;0.7308739,-0.1440937;1.565187;0.5534598,-0.1779956;1.356957;0.8307675,0.1032121;1.410064;0.4408261,0.03480524;1.467673;0.7630956,0.2454098;1.233117;0.5437437,-0.4053581;1.002449;0.6572124,-0.2386332;1.011379;0.6885389,-0.466434;0.5482191;0.7107105,-0.5101272;1.333995;0.8759595,-0.3959455;0.1706828;0.6546158,-0.7939306;1.239878;1.12344,-0.5129036;0.002577066;0.6958289,-0.9681388;1.341629;1.190778,-0.3200577;1.119769;0.63039,-0.3189849;1.216497;0.5899726,-0.3222178;1.331207;0.566843,-0.3219717;1.454527;0.5827897,0.1604208;1.468536;0.6296625,0.1284567;1.493645;0.7050161,0.1273983;1.429582;0.745662,0.200712;1.066041;0.6043438,0.2308608;1.145582;0.6140622,0.2921103;1.146542;0.5692866,-0.4661435;0.01310313;0.7108298,-0.4990921;0.03283429;0.6372733,-0.9633342;1.306623;1.155088,-0.9156562;1.313625;1.222343,-0.3219957;0;0.6728755
23,-0.3438853;1.640283;0.8097429,-0.3694386;1.685327;0.7832541,-0.3129804;1.689127;0.8032049,-0.3839413;1.71217;0.683849,-0.2427958;1.72167;0.7337259,-0.449134;1.536181;0.7074583,-0.1218811;1.565693;0.5638111,-0.2105449;1.36478;0.8607562,0.1283356;1.407565;0.4638286,0.01576665;1.461713;0.8219119,0.2592147;1.226535;0.5743764,-0.4119619;1.01267;0.6515279,-0.2498588;1.016491;0.7021864,-0.4826047;0.5589021;0.6964858,-0.4977273;1.355;0.894253,-0.4099572;0.181004;0.6458467,-0.7829144;1.181501;1.092282,-0.5138344;0.009613514;0.676339,-0.9591672;1.277998;1.160822,-0.3199829;1.126567;0.6334438,-0.3106839;1.222379;0.591916,-0.3070325;1.336502;0.5661,-0.3044113;1.460191;0.5785995,0.16171;1.447008;0.712054,0.1192082;1.478865;0.7792034,0.1074702;1.417918;0.8228495,0.2085028;1.059742;0.6308866,0.23839;1.139032;0.6431395,0.3030418;1.139563;0.6034262,-0.4679127;0.02162433;0.6927484,-0.4991884;0.0402348;0.6181767,-0.9523573;1.248703;1.1206,-0.9103427;1.243369;1.191676,-0.3309103;0;0.6768571
24,-0.3304506;1.629424;0.7902862,-0.360139;1.67314;0.7659729,-0.3042862;1.681227;0.786346,-0.377125;1.70347;0.6679736,-0.2374928;1.723687;0.7189065,-0.4446609;1.549757;0.6675709,-0.09943621;1.559768;0.5690349,-0.2693582;1.366098;0.8792464,0.1551656;1.397;0.4911937,-0.03042263;1.433914;0.900047,0.2710246;1.209157;0.607013,-0.4098823;1.015908;0.6419624,-0.2563876;1.020604;0.7145959,-0.489906;0.562866;0.6775423,-0.5150862;1.345239;0.9160999,-0.4120606;0.185263;0.6327653,-0.7521653;1.08484;1.079303,-0.5071429;0.01320028;0.6567082,-0.9337562;1.158893;1.163908,-0.3145591;1.128035;0.6319255,-0.2978598;1.221764;0.5880265,-0.2881108;1.334553;0.5582364,-0.284158;1.458603;0.5658519,0.1379622;1.395339;0.8388669,0.08229917;1.435982;0.889662,0.05038732;1.379575;0.9291218,0.2121444;1.043242;0.6579061,0.2430499;1.121619;0.6731433,0.310414;1.120825;0.6382327,-0.462527;0.02666843;0.6754261,-0.4898121;0.04274797;0.598729,-0.925514;1.137972;1.119,-0.8827103;1.122181;1.188022,-0.3331349;0;0.678279
25,-0.3191145;1.615838;0.7653054,-0.3535573;1.656357;0.7417365,-0.2994092;1.670532;0.7633474,-0.3726927;1.687426;0.644367,-0.2373223;1.722864;0.6983946,-0.4371422;1.557497;0.6227005,-0.08090177;1.549725;0.5701125,-0.3492588;1.368253;0.8776538,0.1774739;1.380342;0.528621,-0.1192177;1.401342;0.9676983,0.277102;1.186984;0.6503127,-0.4045157;1.014615;0.6351051,-0.2584021;1.020742;0.7215434,-0.484829;0.5611482;0.6639878,-0.5510437;1.30827;0.9327431,-0.4087781;0.1832283;0.6188014,-0.7018615;0.9749501;1.062362,-0.5034792;0.01334941;0.6442504,-0.8869984;1.008164;1.165498,-0.3068703;1.125022;0.6291511,-0.2845992;1.216426;0.5828881,-0.2702889;1.327536;0.5489213,-0.2656189;1.451781;0.5507288,0.05115154;1.334234;0.9602606,-0.009689987;1.385629;0.9916801,-0.06053773;1.337012;1.020107,0.2105013;1.022384;0.6956583,0.2421899;1.099863;0.7136357,0.3118715;1.097512;0.6836985,-0.4592102;0.02703857;0.6636202,-0.4844333;0.0407809;0.5857714,-0.8786277;0.997588;1.117121,-0.8305122;0.9746678;1.180406,-0.3314588;0;0.6783242
26,-0.3070712;1.603146;0.7485828,-0.3456483;1.639722;0.7249696,-0.2939763;1.659818;0.7479086,-0.3665481;1.67009;0.6277418,-0.2373682;1.720328;0.685089,-0.4257635;1.563202;0.5883125,-0.06592512;1.537304;0.5764886,-0.4352735;1.374967;0.8566962,0.1905324;1.361224;0.5769134,-0.2406015;1.375565;1.012338,0.2700716;1.166601;0.7107697,-0.3991002;1.010311;0.6298972,-0.2568806;1.016261;0.7226143,-0.4668597;0.5543858;0.6513002,-0.5909537;1.240126;0.94888,-0.3946576;0.1764925;0.5999929,-0.6346558;0.863417;1.031518,-0.496979;0.01004136;0.6350141,-0.8162888;0.8410743;1.142478,-0.3003227;1.119828;0.6269774,-0.274807;1.21023;0.5804217,-0.2568383;1.320213;0.5445769,-0.2501869;1.44436;0.5422827,-0.08362013;1.289943;1.052465,-0.1446142;1.348499;1.06593,-0.2065176;1.306506;1.078651,0.2020528;1.001174;0.7506737,0.2287499;1.079983;0.7708411,0.3020503;1.079041;0.7512591,-0.4516214;0.02267849;0.6524876,-0.4791903;0.03557229;0.5752917,-0.8090678;0.843058;1.092817,-0.7545344;0.8148502;1.148278,-0.3279904;0;0.6762556
27,-0.2896662;1.592003;0.7408812,-0.3309651;1.626003;0.7180344,-0.2808724;1.649502;0.7412408,-0.3544219;1.656506;0.621434,-0.22919;1.715252;0.67945,-0.4109124;1.565504;0.5660413,-0.05236134;1.522046;0.5883592,-0.5088054;1.385368;0.82002,0.1959048;1.34254;0.6338277,-0.3711843;1.356469;1.025804,0.2501349;1.149201;0.7814811,-0.3935709;1.00324;0.6289546,-0.2529753;1.008188;0.7241737,-0.4527573;0.5458957;0.6447879,-0.6223689;1.14501;0.9644752,-0.3786834;0.1694395;0.586113,-0.5542747;0.7640102;0.9936484,-0.4938913;0.008492112;0.6299824,-0.7204008;0.683848;1.100336,-0.2948575;1.112854;0.6290379,-0.2677401;1.203312;0.5835077,-0.246524;1.312517;0.5470657,-0.2363057;1.436315;0.5414321,-0.2422683;1.252893;1.104779,-0.2967388;1.318905;1.102388,-0.3646179;1.285279;1.098035,0.1785094;0.9850464;0.820312,0.2013692;1.065241;0.8397163,0.2767246;1.064453;0.8308716,-0.4475908;0.01911688;0.6462826,-0.4762847;0.03251576;0.5695844,-0.7170933;0.6981791;1.052315,-0.6548575;0.6685525;1.09808,-0.323273;0;0.676564
28,-0.2719146;1.585192;0.7459051,-0.3146447;1.617383;0.7230678,-0.2653017;1.642983;0.7456477,-0.3399773;1.646028;0.6263728,-0.2166198;1.710031;0.6828228,-0.3947968;1.565629;0.5564054,-0.0404585;1.505573;0.608014,-0.5662279;1.399976;0.7767815,0.1909341;1.322372;0.6986112,-0.500926;1.344121;1.010742,0.220603;1.135263;0.860575,-0.3877367;0.9946958;0.6360207,-0.2472833;0.9980202;0.7315196,-0.4437829;0.5367553;0.6441582,-0.6350655;1.034205;0.9789711,-0.3672533;0.1621546;0.5773267,-0.4709521;0.6829889;0.9599186,-0.4953911;0.008131981;0.6268471,-0.6096769;0.5500054;1.048951,-0.2893433;1.104568;0.6385771,-0.2615182;1.195538;0.5945171,-0.2377015;1.30427;0.5582708,-0.2237304;1.427585;0.5505067,-0.4127823;1.221719;1.114823,-0.4545415;1.295312;1.101762,-0.5233316;1.272509;1.079285,0.1455774;0.9739633;0.9046016,0.1658169;1.055769;0.9197176,0.2416914;1.055217;0.9195374,-0.4484752;0.01641762;0.6427397,-0.4770785;0.03106833;0.5662368,-0.6125515;0.574563;1.005237,-0.5427682;0.5487554;1.041427,-0.3175099;0;0.6837701
29,-0.2554818;1.583481;0.7606288,-0.2973339;1.6158;0.7363899,-0.2476991;1.641094;0.7586746,-0.321165;1.641962;0.6386151,-0.1970782;1.705197;0.694327,-0.3755033;1.563707;0.5576053,-0.02813396;1.489125;0.6377649,-0.6034521;1.411018;0.7285681,0.1822169;1.29741;0.7574007,-0.617059;1.338318;0.9665834,0.1828495;1.124753;0.9371547,-0.3842521;0.9873099;0.6476586,-0.2442465;0.9866805;0.7438684,-0.4373229;0.5289429;0.6481222,-0.6217292;0.9191252;1.0005,-0.3605576;0.1560665;0.572497,-0.3905857;0.613417;0.939146,-0.4959837;0.006869912;0.626834,-0.495648;0.4392219;0.9949038,-0.2851057;1.096344;0.6540682,-0.2556357;1.187924;0.6124054,-0.2283794;1.296246;0.5773745,-0.209893;1.4189;0.5686342,-0.5691639;1.204223;1.081948,-0.5990747;1.282243;1.063282,-0.6622987;1.267667;1.023943,0.1027883;0.9697162;0.9931774,0.1220491;1.052857;1.000027,0.1975807;1.052658;1.007255,-0.4486511;0.01378608;0.6421349,-0.4777302;0.02908993;0.5659398,-0.5056295;0.4720727;0.9582498,-0.430239;0.4527556;0.9863321,-0.3142492;0;0.6957634
30,-0.242076;1.582624;0.7895046,-0.2819475;1.616121;0.7635852,-0.2318441;1.639811;0.7865732,-0.3023201;1.641154;0.664739,-0.1770616;1.700378;0.722209,-0.3557573;1.56069;0.5720035,-0.01577008;1.476282;0.6774027,-0.6220909;1.418992;0.6824972,0.1719073;1.271617;0.8144906,-0.711432;1.341909;0.9020377,0.1359501;1.114599;1.004687,-0.381797;0.9826255;0.656167,-0.2433554;0.9738745;0.7542262,-0.432636;0.5240566;0.6493217,-0.5838763;0.8076283;1.017521,-0.3580419;0.1519657;0.567878,-0.313185;0.5448375;0.9263276,-0.4956572;0.00472492;0.626223,-0.3866077;0.3448712;0.9342207,-0.2811075;1.089445;0.6706913,-0.2490653;1.18244;0.6344113,-0.2180136;1.291069;0.6037624,-0.1954277;1.413178;0.5973397,-0.6986619;1.205393;1.023631,-0.7195291;1.284841;0.9994853,-0.7722888;1.273503;0.9461455,0.03362435;0.9762347;1.067692,0.06326467;1.056543;1.069224,0.1376767;1.047382;1.080895,-0.4480802;0.01133066;0.6408906,-0.4779808;0.02642566;0.5649722,-0.4029276;0.3839289;0.9071933,-0.3248753;0.3716661;0.9317487,-0.3125761;0;0.7051966
31,-0.2316318;1.585067;0.8100106,-0.2697034;1.619581;0.7827523,-0.2191663;1.641763;0.8062884,-0.2872615;1.643583;0.6831139,-0.1609187;1.699039;0.7419542,-0.3376434;1.558706;0.5784473,-0.007383138;1.468816;0.7113653,-0.6242165;1.427286;0.6330901,0.1525258;1.24677;0.8615985,-0.7783731;1.354628;0.8149645,0.08013475;1.106082;1.054183,-0.3783283;0.9808162;0.6717892,-0.2406988;0.9671676;0.7704306,-0.4298571;0.5225253;0.6565841,-0.5223513;0.7070715;1.027216,-0.3578939;0.1508707;0.5708922,-0.2390894;0.4646228;0.9193713,-0.4968687;0.00560683;0.6296865,-0.2936897;0.2601733;0.878429,-0.2772177;1.08638;0.6915992,-0.2437818;1.180146;0.6587186,-0.209936;1.288445;0.6299172,-0.1839616;1.409834;0.6226939,-0.8007587;1.219436;0.9366468,-0.8118186;1.299331;0.9079268,-0.850877;1.289438;0.843632,-0.04516307;0.9881025;1.11716,-0.003071368;1.062658;1.117505,0.06846449;1.042157;1.132325,-0.4491135;0.01150131;0.6440749,-0.4792193;0.02699494;0.5683182,-0.3126413;0.3028728;0.8599926,-0.2351606;0.2923477;0.8870379,-0.3095135;0;0.7211098
32,-0.2256595;1.589629;0.8210287,-0.2621139;1.624862;0.7925094,-0.2111847;1.645775;0.8163607,-0.2773854;1.647401;0.6921548,-0.1500624;1.699682;0.7517828,-0.32193;1.556398;0.5755213,-0.004290074;1.46583;0.7376834,-0.6154416;1.431062;0.5741882,0.1224947;1.223379;0.8958865,-0.8177165;1.368363;0.7056246,0.01356587;1.09829;1.081923,-0.3714933;0.9778299;0.6937274,-0.2349506;0.9673813;0.794252,-0.4252807;0.5203664;0.666321,-0.4443572;0.6279575;1.026323,-0.3536537;0.1505436;0.5727825,-0.1764152;0.3735337;0.9074758,-0.494149;0.008792877;0.6314741,-0.2116136;0.1670393;0.8505358,-0.2729177;1.085571;0.7145687,-0.240072;1.179498;0.6815552,-0.2049968;1.287118;0.6516979,-0.1765701;1.407753;0.6416308,-0.8693213;1.240052;0.8258646,-0.8726059;1.318174;0.7909858,-0.8954992;1.304541;0.7199414,-0.128951;0.9974829;1.137707,-0.07767664;1.065985;1.140659,-0.01023299;1.036432;1.158968,-0.4461586;0.01345921;0.6455272,-0.4763182;0.02934659;0.5698734,-0.2331278;0.209264;0.8339068,-0.1568711;0.2033129;0.8654503,-0.3032219;0;0.7439896
33,-0.2194994;1.59271;0.8328818,-0.2545334;1.628653;0.8034832,-0.2029526;1.648176;0.8271114,-0.2686162;1.649636;0.7026187,-0.1396641;1.698442;0.761689,-0.3057734;1.553811;0.5744457,-0.004044354;1.462288;0.7642671,-0.5940149;1.430783;0.5158042,0.08712229;1.203825;0.9287851,-0.8249456;1.377237;0.5927819,-0.05871984;1.090799;1.096348,-0.3662767;0.9742233;0.7166544,-0.2311464;0.967564;0.8193859,-0.426207;0.5182406;0.6791681,-0.3518435;0.5639257;1.007601,-0.3529301;0.1514212;0.575616,-0.1245656;0.2789034;0.874349,-0.4933268;0.01279348;0.6341615,-0.1280666;0.06151128;0.8568678,-0.2700128;1.084014;0.7376028,-0.2375825;1.17779;0.7037596,-0.2014199;1.284663;0.6725463,-0.1708851;1.404543;0.6599542,-0.8997715;1.257839;0.7099549,-0.8963658;1.332664;0.6684836,-0.9032366;1.312502;0.5956584,-0.2150467;1.003483;1.135371,-0.1574977;1.066008;1.145816,-0.09524812;1.028784;1.168101,-0.4451257;0.0164308;0.6477908,-0.4754922;0.03223997;0.5722036,-0.157861;0.09616989;0.8360497,-0.07958487;0.1081429;0.8600284,-0.2987115;0;0.7680202
34,-0.216162;1.592766;0.8461643,-0.2497472;1.629112;0.8155926,-0.1975388;1.647384;0.8388394,-0.2627565;1.647636;0.7141043,-0.1322355;1.693316;0.7722211,-0.2924552;1.545224;0.5763528,-0.007623911;1.455052;0.7915184,-0.5651981;1.424411;0.466978,0.04584789;1.184785;0.959671,-0.8079387;1.377604;0.4987255,-0.1351021;1.08429;1.098524,-0.3582733;0.9653077;0.7431858,-0.2225705;0.9646829;0.8453752,-0.4363351;0.5120436;0.7061046,-0.2684805;0.5218484;0.9666461,-0.3546403;0.1533853;0.5822532,-0.09122908;0.2004493;0.8404177,-0.4962956;0.01761454;0.6376901,-0.07142782;0.02795613;0.9193275,-0.2649803;1.078144;0.7611865,-0.2344478;1.171813;0.7253414,-0.1986212;1.278277;0.6923897,-0.1671364;1.397709;0.6780101,-0.9048138;1.264024;0.6050236,-0.8923093;1.337321;0.5625787,-0.8874774;1.314914;0.4902475,-0.3002573;1.006496;1.11455,-0.2403885;1.064189;1.134985,-0.1837226;1.021592;1.162036,-0.4479956;0.01978737;0.6512814,-0.4779842;0.03697312;0.5758438,-0.1054156;0.04189336;0.8850798,-0.02558395;0.06362712;0.8852558,-0.2904218;0;0.7942805
