Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.5078884;1.343923;0.09648541,0.4807353;1.38281;0.1301627,0.4708654;1.380856;0.07101226,0.3957975;1.379951;0.1900763,0.3711227;1.375066;0.04220035,0.1628077;1.217185;0.1705866,0.4349327;1.165057;-0.05924587,0.06274659;0.8976647;0.1456199,0.3284456;1.012359;-0.3237906,0.3004787;0.832042;0.1816604,0.3257705;0.7958182;-0.2003996,0.03780876;0.7392268;-0.01098537,0.1834373;0.7037092;-0.09091721,-0.215083;0.3736884;0.1128878,0.5418263;0.4691963;0.08077371,-0.489152;0.1366482;-0.02620578,0.5219024;0.1392085;-0.1225985,-0.4754123;0.01242286;0.1503707,0.6937078;0.02292287;-0.07071775,0.1434163;0.8372293;-0.04264262,0.1678128;0.9391886;-0.04302275,0.2002395;1.051233;-0.03310093,0.2484619;1.160751;0.0007000566,0.4580432;0.7993488;0.1684326,0.4070854;0.8343102;0.2197157,0.3646255;0.7730591;0.2339535,0.3536645;0.699728;-0.07371753,0.3940937;0.7471875;-0.1243357,0.3775569;0.7092636;-0.1879405,-0.4395781;0.02712142;0.118399,-0.5192575;0.01403695;0.09928238,0.6450815;0.01400554;-0.06187004,0.6752719;0.05681658;-0.1259111,0.1106231;0;-0.05095128
11,0.5951457;1.337615;0.08107232,0.5694958;1.375569;0.1169225,0.5561638;1.374378;0.05843453,0.4883091;1.370518;0.1816949,0.4549788;1.367543;0.03547503,0.2680164;1.224663;0.1967117,0.4974546;1.160272;-0.07431354,0.13352;0.9149256;0.1650095,0.3620224;1.017928;-0.3306528,0.3778012;0.8714999;0.188731,0.3572032;0.7982933;-0.212927,0.08991724;0.7440997;0.01384152,0.2174472;0.7111118;-0.09342545,-0.1981411;0.3882497;0.07137662,0.5839875;0.4707616;0.05078495,-0.4923649;0.1495721;-0.01296994,0.5219306;0.1386405;-0.1402482,-0.4801292;0.01733118;0.1545819,0.6933237;0.01712602;-0.09873983,0.1916041;0.841653;-0.02977907,0.2193888;0.9427318;-0.02832111,0.257657;1.052969;-0.01898934,0.3159834;1.159063;0.009368043,0.5391423;0.8656287;0.1864943,0.4796992;0.8919358;0.2336475,0.4471993;0.8245375;0.2462356,0.4207117;0.7020246;-0.09997222,0.4447243;0.7530941;-0.1571075,0.4157785;0.7153053;-0.216196,-0.4440818;0.03273219;0.1231857,-0.5238202;0.02096814;0.1034655,0.6459181;0.0122394;-0.08289203,0.6694623;0.04679489;-0.1542859,0.1536823;0;-0.03979196
12,0.6941272;1.330411;0.0816467,0.6695266;1.367748;0.1188538,0.6551551;1.368119;0.06060165,0.5894424;1.361974;0.1849252,0.5535134;1.362901;0.0392947,0.3824013;1.233;0.2221003,0.5705385;1.155036;-0.07589238,0.1888087;0.9542027;0.1964078,0.4090896;1.010575;-0.3153811,0.4284716;0.8884552;0.2154003,0.4012872;0.7909284;-0.1978367,0.1595184;0.7506461;0.0395706,0.265205;0.7275819;-0.09141284,-0.165043;0.4228366;0.05042231,0.6306104;0.4638629;0.007823346,-0.4693624;0.1857402;0.00771418,0.5257821;0.1374938;-0.1742294,-0.4845994;0.03601319;0.1592054,0.6909255;0.003483295;-0.1480002,0.2554595;0.8507341;-0.01080103,0.2868776;0.9505736;-0.004798878,0.3307883;1.058615;0.005341502,0.3978953;1.160849;0.02785545,0.5894127;0.8781286;0.2232559,0.5283332;0.9109255;0.263785,0.4930143;0.846158;0.2815331,0.4722859;0.6912001;-0.09260736,0.4921541;0.7408391;-0.1525269,0.4542986;0.7047594;-0.2075041,-0.4454606;0.04851329;0.1303221,-0.5253165;0.05225056;0.1080832,0.6471187;0.005624413;-0.1235321,0.6596851;0.02915728;-0.2018507,0.2123618;0;-0.0259211
13,0.808142;1.322241;0.07334043,0.7838873;1.359746;0.110606,0.7697264;1.360522;0.05230623,0.7035044;1.354739;0.1763766,0.6681021;1.356679;0.03062709,0.5017394;1.231238;0.2290879,0.6525391;1.147683;-0.08840398,0.2519835;1.003328;0.2138652,0.4709673;0.9758707;-0.2937707,0.4625812;0.8706989;0.2272805,0.473435;0.7572879;-0.1740308,0.2447313;0.7619529;0.06004712,0.3241226;0.7469758;-0.08938845,-0.08777577;0.4420829;0.06631386,0.6736569;0.4498129;-0.0400251,-0.4095874;0.2276824;0.03286691,0.5154715;0.1271157;-0.1866294,-0.481232;0.06408417;0.1503565,0.6812472;-0.009258628;-0.1921943,0.3347739;0.8628992;0.001209806,0.3715399;0.9607785;0.008887822,0.4218658;1.06607;0.01809833,0.49672;1.163934;0.03487973,0.610751;0.8065886;0.2297281,0.5679981;0.8628838;0.2678334,0.5146722;0.8167657;0.2958815,0.5356719;0.6568854;-0.06400503,0.55979;0.7022749;-0.1257078,0.5196638;0.6669487;-0.1795521,-0.4388307;0.06832862;0.1237775,-0.5116733;0.1032558;0.104816,0.6440567;-0.005229652;-0.1586838,0.6391205;0.01514572;-0.2387211,0.2844271;0;-0.01467064
14,0.9199679;1.318188;0.04736074,0.8957725;1.355579;0.08477877,0.8816946;1.356686;0.02646424,0.8152843;1.350484;0.1504137,0.7800894;1.353252;0.004627394,0.6171976;1.22554;0.2159876,0.7282659;1.145843;-0.1180273,0.325617;1.061143;0.2130574,0.5408841;0.924664;-0.2645632,0.4482366;0.8441725;0.2162339,0.5658218;0.7071353;-0.1454768,0.3371931;0.7755419;0.06652045,0.3910806;0.7656028;-0.09427641,0.03941652;0.4244034;0.09730978,0.7156247;0.4378145;-0.08233111,-0.3141709;0.2673141;0.06652163,0.5081365;0.1224525;-0.1725779,-0.4390026;0.1032723;0.1298652,0.6699362;-0.01006764;-0.2212489,0.419847;0.8768505;-0.001776864,0.4607654;0.9731801;0.004333606,0.5161394;1.0761;0.01104559,0.5968733;1.169911;0.02303177,0.5310401;0.7066622;0.1987733,0.5322922;0.7733774;0.2434552,0.4645845;0.7638871;0.2763616,0.6374068;0.6089813;-0.0391701,0.655642;0.6514648;-0.1048341,0.608976;0.6153956;-0.1525685,-0.3996521;0.1036196;0.09866039,-0.4533646;0.1658983;0.1096974,0.6418279;-0.007568538;-0.1797036,0.617466;0.01436782;-0.2556692,0.364137;0;-0.01387797
15,1.020118;1.316985;0.02905403,0.9957882;1.353208;0.06751919,0.98187;1.356069;0.009225967,0.9151238;1.346067;0.1327459,0.8803284;1.353219;-0.0129872,0.7219179;1.222335;0.2055477,0.7970827;1.145714;-0.1371434,0.4114556;1.10288;0.2126897,0.6302617;0.878156;-0.2167252,0.3846709;0.8550884;0.2108563,0.6886642;0.6700547;-0.09260729,0.426551;0.7856594;0.06638056,0.4625084;0.782725;-0.09962168,0.2051983;0.3849144;0.12403,0.7564959;0.4274039;-0.1149499,-0.171257;0.2978912;0.08718741,0.512737;0.1290213;-0.161838,-0.3271357;0.1467444;0.1061745,0.6600503;-0.004657507;-0.2373937,0.5019169;0.8897393;-0.006055521,0.5446049;0.9853095;-0.0001291409,0.6033587;1.086405;0.005489127,0.6888981;1.176241;0.0141189,0.3686498;0.6990792;0.1724524,0.4029787;0.7448158;0.2288319,0.3392355;0.7760054;0.255688,0.7892579;0.5834201;-0.0007645907,0.7884821;0.6208304;-0.07182083,0.7333772;0.5794501;-0.1035762,-0.2945218;0.155126;0.06891304,-0.325171;0.2125406;0.1203879,0.6391183;-0.002578855;-0.1917884,0.6027557;0.02027667;-0.2625052,0.4445298;0;-0.01662055
16,1.116655;1.316283;0.0226187,1.091233;1.351721;0.06110885,1.078472;1.355329;0.002592703,1.009332;1.342921;0.1245678,0.97743;1.351943;-0.02172261,0.8205065;1.220943;0.2011832,0.8760923;1.145823;-0.144657,0.5036985;1.120131;0.2129302,0.7427145;0.8502722;-0.1739928,0.3394351;0.9332651;0.2277786,0.8507576;0.6725732;-0.03661742,0.5171358;0.7909345;0.06928745,0.5374348;0.796463;-0.09928203,0.3978663;0.3508668;0.1402262,0.7890429;0.4113685;-0.1355078,0.01260227;0.3205825;0.1041237,0.5129477;0.1398137;-0.1615527,-0.1416727;0.1670456;0.1120701,0.648029;0.003061414;-0.2474607,0.5851549;0.8989964;-0.004575003,0.6288288;0.994076;0.002020264,0.6902998;1.093577;0.00699666,0.7799581;1.179567;0.01238371,0.2424753;0.8087968;0.1934742,0.2919858;0.8333058;0.2517579,0.2544626;0.896717;0.2698768,0.9783298;0.6195001;0.04685869,0.9599793;0.6442438;-0.02730426,0.9094657;0.5898665;-0.04307579,-0.1158941;0.1850377;0.07290269,-0.1354542;0.2272386;0.1416193,0.6307942;0.005426884;-0.2003472,0.5892035;0.02859747;-0.2680142,0.5272854;0;-0.01499729
17,1.213531;1.315719;0.01866655,1.185744;1.351209;0.0554356,1.175396;1.35357;-0.003618133,1.10144;1.341632;0.1155464,1.07557;1.347535;-0.03208795,0.916483;1.215969;0.1935838,0.9717324;1.150698;-0.1562369,0.5912051;1.156617;0.2036791,0.8797873;0.8369876;-0.1557207,0.3682541;1.050181;0.2366355,1.043647;0.717724;-0.01063956,0.609222;0.7944018;0.07211592,0.6141108;0.803286;-0.09745842,0.6083223;0.3377157;0.1381,0.8174791;0.3911014;-0.1382261,0.2208434;0.3411643;0.1158036,0.513113;0.1508887;-0.1557825,0.08369809;0.1748329;0.1477658,0.639796;0.01516008;-0.2518368,0.6723073;0.9028438;-0.00547406,0.71838;0.9968781;-0.0003854651,0.7823789;1.094835;0.003141763,0.8743398;1.178451;0.006826306,0.2295168;0.9703519;0.2154311,0.2883573;0.9770803;0.2696667,0.2787653;1.050811;0.2847987,1.184254;0.7213722;0.06858085,1.156325;0.7279498;-0.006424496,1.126217;0.6584747;-0.01132,0.1035138;0.1927512;0.1052381,0.08711034;0.2369654;0.1735135,0.6257229;0.01675081;-0.2036524,0.5796607;0.04077065;-0.268048,0.6116665;0;-0.01267125
18,1.308438;1.31472;0.01044556,1.278686;1.349669;0.04618031,1.27039;1.351823;-0.01320434,1.192509;1.338467;0.1032793,1.171769;1.343851;-0.04518234,1.015385;1.215808;0.1793438,1.078976;1.158797;-0.174167,0.6893919;1.232718;0.1884449,1.039696;0.8350317;-0.1652323,0.4560464;1.153864;0.2265728,1.240841;0.7959528;-0.0233315,0.7033652;0.7986174;0.07231709,0.6969042;0.8012972;-0.0974161,0.8428197;0.3618494;0.1243088,0.8486791;0.3669066;-0.1318529,0.4558479;0.3318729;0.1224952,0.5183626;0.1635864;-0.1460298,0.3697315;0.1482053;0.2026031,0.6336291;0.0296104;-0.2540261,0.7633272;0.9026763;-0.01333293,0.8113835;0.9958516;-0.01339611,0.876697;1.092999;-0.01277097,0.9690245;1.176193;-0.008713447,0.3104112;1.085631;0.2122528,0.3693576;1.092838;0.2663116,0.3667926;1.168379;0.2729564,1.375372;0.8564841;0.04222075,1.342132;0.8460786;-0.03013891,1.339057;0.7702888;-0.02820825,0.3794135;0.1614269;0.1551292,0.3603373;0.2133147;0.2170101,0.6224054;0.0292778;-0.2050747,0.5730686;0.05670804;-0.2655641,0.7001349;0;-0.01254952
19,1.399012;1.317023;0.004645959,1.368579;1.351669;0.04010034,1.362305;1.355163;-0.01946838,1.280391;1.340578;0.09406383,1.264706;1.349311;-0.05485801,1.120631;1.232717;0.1636919,1.199348;1.178095;-0.1873407,0.8049588;1.300085;0.1797941,1.199439;0.8519402;-0.1907578,0.5709724;1.225649;0.2225879,1.408196;0.8822742;-0.0580083,0.8055823;0.8026409;0.06795356,0.7974992;0.7939516;-0.1015087,1.066011;0.4235312;0.10496,0.8860275;0.3416858;-0.1246388,0.7005115;0.2944281;0.1247339,0.5352188;0.176558;-0.1423882,0.693036;0.106737;0.2359144,0.6376007;0.04342192;-0.2580741,0.8618876;0.9023917;-0.02499322,0.9076421;0.9965551;-0.03054443,0.97096;1.094986;-0.03299743,1.061561;1.179991;-0.0277356,0.4286104;1.151165;0.2066019,0.4832766;1.166757;0.2633246,0.4782421;1.242419;0.2606433,1.524096;0.9846787;-0.01174539,1.487989;0.9597991;-0.07902411,1.508424;0.8868859;-0.07419217,0.6919456;0.1151468;0.1864127,0.6636373;0.1666382;0.2450026,0.6281011;0.04126722;-0.2088051,0.5773889;0.07244641;-0.2662647,0.8015409;0;-0.01677758
20,1.499029;1.327373;0.002829799,1.467606;1.362575;0.03684471,1.464176;1.366158;-0.02294991,1.376816;1.353092;0.08663885,1.368241;1.36205;-0.06284774,1.224891;1.245142;0.1492256,1.328857;1.209719;-0.1919887,0.9130306;1.318548;0.1676157,1.343802;0.8826438;-0.2215642,0.6804963;1.238944;0.2090021,1.549107;0.9412889;-0.0929848,0.9179333;0.8113238;0.06003132,0.9219934;0.7874088;-0.1081051,1.25027;0.4931169;0.09486697,0.9104571;0.3261587;-0.1137596,0.9603884;0.2368451;0.1255604,0.5440525;0.2016633;-0.1437204,1.035304;0.0602355;0.2300694,0.629339;0.06465024;-0.2618975,0.9765995;0.904965;-0.03768885,1.019087;1.000255;-0.04797317,1.078996;1.10072;-0.05261131,1.16608;1.189151;-0.04497213,0.53775;1.167395;0.1850307,0.5923793;1.176602;0.243167,0.5877792;1.252154;0.248466,1.650866;1.062591;-0.06150747,1.61278;1.029606;-0.1240424,1.645152;0.9611225;-0.1196472,1.027203;0.06792951;0.1811051,0.9857866;0.1038958;0.2433673,0.6196692;0.06148583;-0.2127162,0.5715546;0.09851056;-0.2689269,0.9199635;0;-0.02403696
21,1.613524;1.345489;-0.006553527,1.581666;1.381661;0.02600936,1.579487;1.383919;-0.03390852,1.489809;1.373917;0.07411946,1.484362;1.379562;-0.07567522,1.334044;1.257711;0.1356136,1.447575;1.235734;-0.205154,1.013256;1.288135;0.1499488,1.463017;0.9108693;-0.2588883,0.7874084;1.188598;0.184694,1.662127;0.9557444;-0.1158365,1.038062;0.8268613;0.04651653,1.059893;0.7876487;-0.1173251,1.384605;0.5270182;0.1005459,0.955501;0.3387031;-0.09571731,1.217444;0.1774616;0.1232655,0.5923659;0.2134246;-0.1512804,1.357934;0.02682602;0.1965859,0.6623917;0.07682335;-0.2693274,1.105025;0.9125604;-0.05313898,1.14634;1.007887;-0.0671711,1.203228;1.110054;-0.07261789,1.285398;1.202702;-0.06136934,0.6527404;1.106997;0.1489687,0.7016649;1.119647;0.2113812,0.6910847;1.194605;0.2165378,1.768464;1.066626;-0.06626458,1.731095;1.043765;-0.1335702,1.75992;0.9736565;-0.1369207,1.344647;0.03865206;0.1496185,1.296842;0.0464862;0.2169894,0.6515819;0.07234794;-0.2204865,0.6066497;0.1139997;-0.2760895,1.048978;0;-0.03540434
